Ra(J2000) deg,Dec(J2000) deg,J,H,Ks,Types,Ref,R,J-Ks,Log(M/Ms),M/Ms,Log(t),t,Log(dt),dt
296.24048,-14.84939,18.900000000000002,17.38,15.40403250189798,C,Whitelock,89.99,1.7189999999999994,0.2521134741107064,1.786954416093044,9.19058794784733,1550914826.7280974,6.336558403734789,2170493.070915727
296.29919,-14.69143,17.36,16.22,14.882588620097433,C,Whitelock,89.99,1.7189999999999994,0.373024449076901,2.3606111225925948,8.930695322516556,852501835.0732933,6.317688511654808,2078205.604321535
296.17957,-14.77527,17.82,16.56,15.108595998348909,C,Whitelock,89.99,1.7189999999999994,0.29325300722991454,1.9645044061955443,9.089358602845888,1228453162.935549,6.368297687230478,2335058.079831632
296.24246,-14.91158,18.75,17.21,15.32285386123578,C,Whitelock,89.99,1.7189999999999994,0.2634175998229177,1.8340771483745573,9.175732256606148,1498760561.8182902,6.363288846496611,2308281.90190547
296.23649,-14.85697,18.98,17.73,15.869432114189664,C,Whitelock,89.99,1.7189999999999994,0.15634611483294192,1.433329749044808,9.474886775025972,2984604400.8544116,6.14689792615136,1402484.0347786094
296.22876,-14.79337,18.55,17.25,15.494489201659905,C,Whitelock,89.99,1.7189999999999994,0.23951737866885836,1.735870723848216,9.207141523903763,1611170583.1379936,6.35144820934357,2246198.895425032
296.2464,-14.73473,18.95,17.32,15.123689977076534,C,Whitelock,89.99,1.7189999999999994,0.29115117069209273,1.9550198472725695,9.099909293976499,1258662502.1819367,6.373298419844509,2362100.762700182
296.24295,-14.83836,18.2,17.06,15.557417357686711,C,Whitelock,89.99,1.7189999999999994,0.2259427397001066,1.682452220651327,9.266054175817604,1845245588.9322104,6.347387406913883,2225294.0510329753
296.26687,-14.74039,18.21,16.86,15.044375026719424,C,Whitelock,89.99,1.7189999999999994,0.31455337093966973,2.0632572077413642,9.044468143676877,1107817301.8957891,6.371920360266355,2354617.4609973785
296.23883,-14.87026,19.29,17.5,15.064526092917289,C,Whitelock,89.99,1.7189999999999994,0.30727059242443344,2.028946485401136,9.058553738949186,1144336469.538778,6.371009910642048,2349686.4403081494
296.26569,-14.72024,19.580000000000002,17.78,15.42334745225509,C,Whitelock,89.99,1.7189999999999994,0.24942386727347865,1.7759219181908086,9.194122583762681,1563588918.256894,6.329646867109541,2136224.379489914
296.21774,-14.78943,18.92,17.42,15.313918326957497,C,Whitelock,89.99,1.7189999999999994,0.2646618729711686,1.8393393962647928,9.174097053833222,1493128048.6547213,6.366000495053506,2322739.444052849
296.29114,-14.6977,19.04,17.62,15.44768259882506,C,Whitelock,89.99,1.7189999999999994,0.24603519811361052,1.7621188544575472,9.198575915584986,1579704719.2987444,6.320639992218902,2092377.263658717
296.21661,-14.79057,20.060000000000002,18.34,15.614297743036325,C,Whitelock,89.99,1.7189999999999994,0.21325525374320642,1.6340120456210876,9.316193196168594,2071062457.3117027,6.333041705618641,2152988.4778650166
296.29965,-14.69757,17.96,16.62,15.014603376600386,C,Whitelock,89.99,1.7189999999999994,0.32531311594378387,2.115013364366318,9.02365776024367,1055985026.8568391,6.370214865002246,2345388.8976394776
296.28125,-14.67393,19.96,18.21,15.404183568095844,C,Whitelock,89.99,1.7189999999999994,0.2520924381426538,1.7868678632879629,9.19061559296154,1551013553.707018,6.336505164724363,2170227.012226171
296.28897,-14.81087,19.73,17.89,15.476997549182165,C,Whitelock,89.99,1.7189999999999994,0.24195309127638354,1.7456335945351895,9.203940551500336,1599339087.732649,6.35885444989384,2284832.9326979592
296.25732,-14.77645,18.86,17.3,15.102511336414336,C,Whitelock,89.99,1.7189999999999994,0.2941002964043037,1.9683408078265785,9.085105424153621,1216481263.3042774,6.366243296782573,2324038.3848742004
296.25696,-14.83051,20.1,18.37,15.585476383698527,C,Whitelock,89.99,1.7189999999999994,0.21968401806344606,1.6583798721586478,9.29349590325716,1965603438.7610953,6.3436733648519,2206344.7054630374
296.19858,-14.71837,18.91,17.07,14.835933083460452,C,Whitelock,89.99,1.7189999999999994,0.3898861841583239,2.454065692787038,8.884459685709308,766407393.496379,6.268413754736835,1855298.3346109258
296.19682,-14.75119,19.490000000000002,17.43,14.8103051212878,C,Whitelock,89.99,1.7189999999999994,0.3991483626687615,2.506965530485941,8.85906237519621,722873618.2897756,6.2375226171635925,1727915.9644751279
296.28424,-14.80892,20.3,18.1,15.069734246585396,C,Whitelock,89.99,1.7189999999999994,0.3053883183419752,2.0201718648216422,9.062194238363194,1153969255.5869007,6.370504818977686,2346955.3046072503
296.21631,-14.83196,20.17,18.0,14.829620071644914,C,Whitelock,89.99,1.7189999999999994,0.39216776401941855,2.4669921298796926,8.87820349100011,755446113.0644495,6.261054967752138,1824126.5636266486
296.29793,-14.74687,20.2,18.08,15.121141237128557,C,Whitelock,89.99,1.7189999999999994,0.29150608272984846,1.9566181721431581,9.098127724752862,1253509774.34118,6.372463550694833,2357564.3228793824
296.25891,-14.88796,16.53,15.44,14.09608040040907,C,Whitelock,89.99,1.7189999999999994,0.6572756697398496,4.542298489369158,8.151265676805389,141666014.7501165,5.069190585390088,117270.98835688205
296.17892,-14.82286,17.32,16.53,16.12,S,Whitelock,89.99,1.1999999999999993,0.10045555584799959,1.2602466621358,9.63074,4273069927.760716,5.9061032462340695,805569.9291855249
296.21545,-14.83469,17.25,16.53,16.13,S,Whitelock,89.99,1.120000000000001,0.09822500029200021,1.2537905734328731,9.636959999999998,4334709523.987662,5.8958994418609585,786863.5753190776
296.27341,-14.80861,17.400000000000002,16.62,16.2,S,Whitelock,89.99,1.2000000000000028,0.0826111114000001,1.2095145897511286,9.680499999999999,4791814529.082221,5.824005361680011,666815.0014770838
296.28308,-14.80497,17.26,16.55,16.15,S,Whitelock,89.99,1.110000000000003,0.09376388918000012,1.2409774478402167,9.6494,4460669020.551353,5.875429055385988,750635.4232957645
296.25427,-14.81764,17.970000000000002,17.25,16.63,S,Whitelock,89.99,1.3400000000000034,0.012933432671999978,1.0302281981162444,9.83774,6882401427.959336,5.474568077101311,298241.50147373124
296.19156,-14.89296,17.560000000000002,16.85,16.44,S,Whitelock,89.99,1.120000000000001,0.03364059684599974,1.080539373977708,9.81057,6465021894.434283,5.594380213140044,392988.8359975996
