Dec(J2000) deg,Types,RUN,DCG,imag,e_imag,J,eJ,H,eH,Ks,eKs,IRAC1,e_IRAC1,IRAC2,e_IRAC2,IRAC3,e_IRAC3,IRAC4,e_IRAC4,WISE1,e_WISE1,WISE2,e_WISE2,WISE3,e_WISE3,WISE4,e_WISE4,VmagLGGS,e_VmagLGGS,BmagLGGS,RmagLGSS,ImagLGSS,Flux_imag,Flambda_imag,err_Flambda_imag,lambda_imag,err_lambda_imag,err_Flambda_prime_imag,Flux_J,Flambda_J,err_Flambda_J,lambda_J,err_lambda_J,err_Flambda_prime_J,Flux_H,Flambda_H,err_Flambda_H,lambda_H,err_lambda_H,err_Flambda_prime_H,Flux_Ks,Flambda_Ks,err_Flambda_Ks,lambda_Ks,err_lambda_Ks,err_Flambda_prime_Ks,Flux_IRAC1,Flambda_IRAC1,err_Flambda_IRAC1,lambda_IRAC1,err_lambda_IRAC1,err_Flambda_prime_IRAC1,Flux_IRAC2,Flambda_IRAC2,err_Flambda_IRAC2,lambda_IRAC2,err_lambda_IRAC2,err_Flambda_prime_IRAC2,Flux_IRAC3,Flambda_IRAC3,err_Flambda_IRAC3,lambda_IRAC3,err_lambda_IRAC3,err_Flambda_prime_IRAC3,Flux_IRAC4,Flambda_IRAC4,err_Flambda_IRAC4,lambda_IRAC4,err_lambda_IRAC4,err_Flambda_prime_IRAC4,Flux_WISE1,Flambda_WISE1,err_Flambda_WISE1,lambda_WISE1,err_lambda_WISE1,err_Flambda_prime_WISE1,Flux_WISE2,Flambda_WISE2,err_Flambda_WISE2,lambda_WISE2,err_lambda_WISE2,err_Flambda_prime_WISE2,Flux_WISE3,Flambda_WISE3,err_Flambda_WISE3,lambda_WISE3,err_lambda_WISE3,err_Flambda_prime_WISE3,Flux_WISE4,Flambda_WISE4,err_Flambda_WISE4,lambda_WISE4,err_lambda_WISE4,err_Flambda_prime_WISE4,f_scale_c,f_scale_o
-14.745103,C,C,0.123526193,20.177,0.037,18.044,,16.882,,16.328,,15.62,0.04,15.75,0.09,15.64,0.04,15.12,0.1,,,,,,,,,,,,,,3.23579216840046E-05,1.29431686736018E-16,2.35444866951933E-17,0.75,0.12533,0.0725831823387537,0.000116114997472797,2.78675993934713E-16,,1.25,0.214914,,0.000202069123024538,3.65185162092538E-16,,1.66,0.260965,,0.000209281314818408,2.86686732627956E-16,,2.19,0.278455,,0.000158690796224776,1.32242330187313E-16,2.94155063851181E-17,3.6,0.743171,0.087226269289884,9.00633458828209E-05,6.00422305885472E-17,1.56334224045445E-17,4.5,1.009682,0.100499359049028,6.37819569901597E-05,3.29906674087033E-17,8.44099785123693E-18,5.8,1.391189,0.0989412877056211,5.81091732841686E-05,2.17909399815632E-17,8.58338860978532E-18,8,2.831177,0.14423072233194,,,,3.368,0.635793,,,,,4.618,1.107319,,,,,12.082,6.275804,,,,,22.194,4.739734,,4.4E-16,
-14.69641,C,C/O,0.12148288,19.546,0.052,17.8,,16.82,,16.14,,15.36,0.04,15.29,0.04,15.19,0.06,15.06,0.07,,,,,,,,,,,,,,5.78602918006435E-05,2.31441167202574E-16,4.34893382584783E-17,0.75,0.12533,0.0747823196485591,0.000145374527793332,3.48898866703996E-16,,1.25,0.214914,,0.000213943923799454,3.866456454207E-16,,1.66,0.260965,,0.000248845880202407,3.40884767400557E-16,,2.19,0.278455,,0.000201628416418125,1.68023680348438E-16,3.73745807045275E-17,3.6,0.743171,0.087226269289884,0.000137577710261953,9.17184735079686E-17,2.20467159691214E-17,4.5,1.009682,0.0935525764246954,9.65378984497308E-05,4.99333957498608E-17,1.31754344117644E-17,5.8,1.391189,0.101699028291126,6.141079177264E-05,2.302904691474E-17,8.79472680822932E-18,8,2.831177,0.140475713293021,,,,3.368,0.635793,,,,,4.618,1.107319,,,,,12.082,6.275804,,,,,22.194,4.739734,,5.2E-16,7.3E-16
-14.780713,C,C,0.124047094,18.918,0.015,17.09,,16.3,,15.76,,15.51,0.05,15.47,0.04,15.03,0.07,15.09,0.07,15.522,0.052,15.882,0.161,11.791,,8.75,,19.594,0.005,20.339,19.119,18.773,0.000103176459160238,4.1270583664095E-16,7.14421316947928E-17,0.75,0.12533,0.0693375028560208,0.000279568551993577,6.70964524784584E-16,,1.25,0.214914,,0.000345382204066682,6.24184706144606E-16,,1.66,0.260965,,0.000353126618042568,4.83735093208998E-16,,2.19,0.278455,,0.00017561100940069,1.46342507833909E-16,3.31372690148542E-17,3.6,0.743171,0.0886450277393358,0.000116559607708618,7.77064051390789E-17,1.86785821608109E-17,4.5,1.009682,0.0935525764246989,0.000111865930734351,5.78616883108713E-17,1.54988418071031E-17,5.8,1.391189,0.103071359462412,5.97371772067809E-05,2.24014414525428E-17,8.55504608658193E-18,8,2.831177,0.140475713293021,0.000191388914059565,1.70477061216953E-16,3.57276693644973E-17,3.368,0.635793,0.0826326741440511,7.62413004481942E-05,4.95287789832357E-17,1.50658244394822E-17,4.618,1.107319,0.115338614641207,0.000608559312174016,1.51107261754846E-16,,12.082,6.275804,,0.00264461280719882,3.57476724411843E-16,,22.194,4.739734,,9.2E-16,
-14.684196,C,C,0.121201446,19.659,0.025,17.31,,16.47,,16.21,,15.93,0.05,15.88,0.08,16.04,0.09,15.3,0.13,,,,,,,,,21.103,0.011,23.259,19.941,18.881,5.2141151683409E-05,2.08564606733636E-16,3.69381822832385E-17,0.75,0.12533,0.0708158193818811,0.000228290751144203,5.47897802746088E-16,,1.25,0.214914,,0.000295324825920165,5.33719564915961E-16,,1.66,0.260965,,0.000233308442857806,3.19600606654528E-16,,2.19,0.278455,,0.000119275635512519,9.93963629270994E-17,2.25069534899018E-17,3.6,0.743171,0.088645027739334,7.99002387641988E-05,5.32668258427992E-17,1.36562173715494E-17,4.5,1.009682,0.0991188635070657,4.41263332316121E-05,2.2823965464627E-17,6.29622304823845E-18,5.8,1.391189,0.105803080594679,4.9231684619394E-05,1.84618817322728E-17,7.49362471721953E-18,8,2.831177,0.14795354281793,,,,3.368,0.635793,,,,,4.618,1.107319,,,,,12.082,6.275804,,,,,22.194,4.739734,,6.2E-16,
-14.910404,C,C,0.114846488,20.125,0.035,17.84,,16.579,,15.701,,15.15,0.05,15.32,0.05,15.24,0.07,14.7,0.05,,,,,,,,,,,,,,3.3945375687114E-05,1.35781502748456E-16,2.45909353577637E-17,0.75,0.12533,0.0722891208589509,0.000140116189182843,3.36278854038823E-16,,1.25,0.214914,,0.000267116033215376,4.82739819063933E-16,,1.66,0.260965,,0.000372846830103368,5.10749082333381E-16,,2.19,0.278455,,0.000244653672418663,2.03878060348886E-16,4.61654117590726E-17,3.6,0.743171,0.0886450277393358,0.000133828335710906,8.92188904739375E-17,2.18027573142579E-17,4.5,1.009682,0.0949508508082477,9.21929772895831E-05,4.76860227359913E-17,1.27731862717907E-17,5.8,1.391189,0.103071359462415,8.55548623323108E-05,3.20830733746166E-17,1.19957688959332E-17,8,2.831177,0.137954214734091,,,,3.368,0.635793,,,,,4.618,1.107319,,,,,12.082,6.275804,,,,,22.194,4.739734,,7.4E-16,
-14.74656,C,C,0.126424792,19.761,0.024,17.437,,16.532,,16.128,,15.63,0.04,15.75,0.07,15.61,0.06,15.02,0.05,,,,,,,,,,,,,,4.74657797340318E-05,1.89863118936127E-16,3.35500788701399E-17,0.75,0.12533,0.0706682139690198,0.000203089895935506,4.87415750245214E-16,,1.25,0.214914,,0.000278933037785177,5.04095851418994E-16,,1.66,0.260965,,0.000251611481636142,3.44673262515263E-16,,2.19,0.278455,,0.000157235910259976,1.31029925216647E-16,2.91458234015721E-17,3.6,0.743171,0.0872262692898858,9.00633458828209E-05,6.00422305885472E-17,1.51530845598361E-17,4.5,1.009682,0.0977339657752552,6.5568891312286E-05,3.39149437822169E-17,8.94880291377985E-18,5.8,1.391189,0.101699028291126,6.3715441501997E-05,2.38932905632489E-17,8.93363264838839E-18,8,2.831177,0.137954214734091,,,,3.368,0.635793,,,,,4.618,1.107319,,,,,12.082,6.275804,,,,,22.194,4.739734,,6.4E-16,
-14.886689,C,C,0.114286355,20.412,0.067,18,,17.21,,16.92,,16.6,0.05,16.53,0.04,16.2,0.06,15.91,0.16,,,,,,,,,,,,,,2.60603725263051E-05,1.0424149010522E-16,2.02131198746696E-17,0.75,0.12533,0.0769703772657309,0.000120917265459652,2.90201437103164E-16,,1.25,0.214914,,0.000149382580252196,2.69968518528064E-16,,1.66,0.260965,,0.000121319456243528,1.66191035950038E-16,,2.19,0.278455,,6.43504723662467E-05,5.36253936385389E-17,1.21427404882559E-17,3.6,0.743171,0.0886450277393358,4.39084470319107E-05,2.92722980212738E-17,7.03629285961055E-18,4.5,1.009682,0.0935525764246989,3.8080078970498E-05,1.96965925709473E-17,5.19714631173438E-18,5.8,1.391189,0.101699028291126,2.80701476341721E-05,1.05263053628145E-17,4.39891274799227E-18,8,2.831177,0.151644721915041,,,,3.368,0.635793,,,,,4.618,1.107319,,,,,12.082,6.275804,,,,,22.194,4.739734,,3.4E-16,
-14.69757,LPV,C/O,0.125251477,20.428,0.067,18.16,,16.62,,15.42,,13.84,0.03,13.43,0.08,13.12,0.06,12.9,0.02,14.663,0.035,14.078,0.046,11.714,,8.604,,,,,,,2.56791485455421E-05,1.02716594182169E-16,1.9917432389217E-17,0.75,0.12533,0.0769703772657309,0.000104349006146324,2.50437614751177E-16,,1.25,0.214914,,0.000257217170586581,4.64850308289002E-16,,1.66,0.260965,,0.000482981454581996,6.61618430934241E-16,,2.19,0.278455,,0.00081762043846491,6.81350365387425E-16,1.48831713383354E-16,3.6,0.743171,0.0858028608283608,0.000763041356411524,5.08694237607683E-16,1.30415863429268E-16,4.5,1.009682,0.0991188635070657,0.000649677521034149,3.36040097086629E-16,8.86675979552257E-17,5.8,1.391189,0.101699028291126,0.00044899830012639,1.68374362547396E-16,6.09341977296103E-17,8,2.831177,0.134144303074395,0.000422198589688005,3.76067627394304E-16,7.62569791540388E-17,3.368,0.635793,0.0801842639455455,0.000401596847943432,2.60890113432286E-16,6.73574546388486E-17,4.618,1.107319,0.0997438955666947,0.000653285339755924,1.62212880257223E-16,,12.082,6.275804,,0.00302525576200916,4.08928867533003E-16,,22.194,4.739734,,1.5E-15,1.8E-15
-14.76961111,C,C/O,0.119224407,20.288,0.025,17.448,,,,15.497,,15.05,0.08,15.2,0.04,14.97,0.05,14.79,0.09,,,,,,,,,,,,,,2.92133000621218E-05,1.16853200248487E-16,2.06954807853421E-17,0.75,0.12533,0.0708158193818829,0.000201042704105615,4.82502489853477E-16,,1.25,0.214914,,,,,1.66,0.260965,,0.000449914981871534,6.16321892974704E-16,,2.19,0.278455,,0.000268257417413421,2.23547847844518E-16,5.33019415839295E-17,3.6,0.743171,0.0928737043703638,0.00014946794966715,9.96452997781E-17,2.39521171454611E-17,4.5,1.009682,0.0935525764246972,0.000118221874284544,6.11492453195919E-17,1.58902534317225E-17,5.8,1.391189,0.100322346927971,7.87489363951771E-05,2.95308511481914E-17,1.15139939614828E-17,8,2.831177,0.142982656586298,,,,3.368,0.635793,,,,,4.618,1.107319,,,,,12.082,6.275804,,,,,22.194,4.739734,,8.5E-16,9.1E-16
-14.68097,O,C/O,0.121860816,19.235,0.096,16.35,,15.55,,15.07,,14.2,0.07,14.06,0.09,13.83,0.05,13.5,0.06,14.863,0.034,14.602,0.067,11.969,,8.352,,,,,,,7.70514151561718E-05,3.08205660624687E-16,6.33383179627774E-17,0.75,0.12533,0.0811696164459814,0.000552698539621334,1.3264764950912E-15,,1.25,0.214914,,0.000689128096035141,1.24541222175025E-15,,1.66,0.260965,,0.0006667,9.13287671232877E-16,,2.19,0.278455,,0.0005868832831569,4.8906940263075E-16,1.14655664668799E-16,3.6,0.743171,0.0914687154373954,0.00042711819950649,2.8474546633766E-16,7.41402527754315E-17,4.5,1.009682,0.100499359049028,0.000337829709975576,1.74739505159781E-16,4.54078379383215E-17,5.8,1.391189,0.100322346927969,0.000258371553689219,9.68893326334573E-17,3.66142002453522E-17,8,2.831177,0.139216793977534,0.000351169491113124,3.1279942795112E-16,6.33026727828807E-17,3.368,0.635793,0.0800398090501489,0.000247850783118544,1.61011769024606E-16,4.29230389838218E-17,4.618,1.107319,0.102633736776836,0.000516538756130614,1.28258257605681E-16,,12.082,6.275804,,0.0038155934692937,5.15760133724479E-16,,22.194,4.739734,,1.65E-15,2.1E-15
-14.696488,C,C,0.121039928,20.16,0.021,17.366,,16.439,,16.089,,15.68,0.05,15.75,0.05,15.96,0.16,15.28,0.11,,,,,,,,,,,,,,3.28685556003015E-05,1.31474222401206E-16,2.30746025262277E-17,0.75,0.12533,0.0702250964880413,0.000216814496863194,5.20354792471665E-16,,1.25,0.214914,,0.00030387848786673,5.49177990120596E-16,,1.66,0.260965,,0.000260813732959547,3.57279086245955E-16,,2.19,0.278455,,0.000150159128554609,1.25132607128841E-16,2.83345756905068E-17,3.6,0.743171,0.0886450277393358,9.00633458828209E-05,6.00422305885472E-17,1.46727467151277E-17,4.5,1.009682,0.0949508508082495,4.75004627288685E-05,2.45692048597596E-17,7.46560282475635E-18,5.8,1.391189,0.115231019612793,5.01469699727111E-05,1.88051137397667E-17,7.48250069235115E-18,8,2.831177,0.145475211689512,,,,3.368,0.635793,,,,,4.618,1.107319,,,,,12.082,6.275804,,,,,22.194,4.739734,,6.5E-16,
-14.894488,C,C,0.114423182,19.389,0.01,16.75,,15.88,,15.44,,14.89,0.05,14.88,0.07,14.65,0.06,14.44,0.04,,,,,,,,,,,,,,6.68621934185418E-05,2.67448773674167E-16,4.57622681674745E-17,0.75,0.12533,0.0685964532576744,0.000382373967291707,9.17697521500096E-16,,1.25,0.214914,,0.000508510537165144,9.18994946683995E-16,,1.66,0.260965,,0.000474166049552675,6.49542533633801E-16,,2.19,0.278455,,0.000310850620919326,2.59042184099438E-16,5.86565767373676E-17,3.6,0.743171,0.0886450277393376,0.000200700325626167,1.33800217084111E-16,3.37676662530039E-17,4.5,1.009682,0.0977339657752552,0.000158744190429332,8.21090640151716E-17,2.16653117877783E-17,5.8,1.391189,0.101699028291126,0.000108703792654116,4.07639222452935E-17,1.50784576422576E-17,8,2.831177,0.136687954220367,,,,3.368,0.635793,,,,,4.618,1.107319,,,,,12.082,6.275804,,,,,22.194,4.739734,,1.15E-15,
-14.72313,C,C,0.120802324,20.053,0.03,17.227,,16.188,,15.542,,14.96,0.05,15.03,0.05,14.92,0.08,14.74,0.05,15.317,0.056,15.523,0.136,11.772,,8.587,,,,,,,3.6272761434523E-05,1.45091045738092E-16,2.59867735653306E-17,0.75,0.12533,0.0715530948739804,0.000246427015370236,5.91424836888566E-16,,1.25,0.214914,,0.000382912863890588,6.92011199802267E-16,,1.66,0.260965,,0.00043164871773603,5.91299613337027E-16,,2.19,0.278455,,0.00029144173200328,2.42868110002733E-16,5.49941778052883E-17,3.6,0.743171,0.0886450277393358,0.000174802676112721,1.16535117408481E-16,2.84781268848873E-17,4.5,1.009682,0.0949508508082477,0.000123793499567431,6.40311204659126E-17,1.74075114497114E-17,5.8,1.391189,0.1044393678477,8.24602594280344E-05,3.09225972855129E-17,1.15618702225861E-17,8,2.831177,0.137954214734091,0.000231162178287205,2.05904553106181E-16,4.34818206395303E-17,3.368,0.635793,0.0832067701694825,0.000106118302791861,6.89378320432188E-17,2.02803547544168E-17,4.618,1.107319,0.111995771130733,0.00061930261295572,1.53774858373378E-16,,12.082,6.275804,,0.0030729967205491,4.15382092531643E-16,,22.194,4.739734,,8.5E-16,
-14.776258,C,C,0.119810963,20.063,0.018,17.35,,16.46,,15.92,,15.44,0.05,15.43,0.04,15.65,0.06,15.17,0.08,15.649,0.057,15.915,0.185,11.99,,8.69,,21.964,0.025,23.095,21.071,20.066,0.0000359402107587999,1.437608430352E-16,2.50584733466556E-17,0.75,0.12533,0.0697815264255208,0.000220033251777699,5.28079804266478E-16,,1.25,0.214914,,0.000298057432890021,5.38658011247025E-16,,1.66,0.260965,,0.000304740696016237,4.17453008241421E-16,,2.19,0.278455,,0.000187306021472106,1.56088351226755E-16,3.5344082599407E-17,3.6,0.743171,0.0886450277393358,0.000120933905134292,8.06226034228613E-17,1.93795597590328E-17,4.5,1.009682,0.0935525764246972,6.31972004936269E-05,3.2688207151876E-17,8.62511597499178E-18,5.8,1.391189,0.101699028291126,5.5493829666216E-05,2.0810186124831E-17,8.03059099628717E-18,8,2.831177,0.141730993837832,0.000170261626652647,1.51658218514828E-16,3.20870335472801E-17,3.368,0.635793,0.0833501756759798,7.39588748365396E-05,4.80460425529707E-17,1.50760428773116E-17,4.618,1.107319,0.118523717084088,0.00050664400998341,1.25801359870074E-16,,12.082,6.275804,,0.00279487311973839,3.77787661494782E-16,,22.194,4.739734,,7.1E-16,
-14.84447222,C,C/O,0.117374212,20.225,0.02,17.811,,,,16.104,,15.9,0.05,16.04,0.07,15.54,0.07,15.48,0.12,,,,,,,,,,,,,,3.09585505726565E-05,1.23834202290626E-16,2.16841943824372E-17,0.75,0.12533,0.070077290133014,0.000143909119855621,3.45381887653491E-16,,1.25,0.214914,,,,,1.66,0.260965,,0.000257235234388898,3.52377033409449E-16,,2.19,0.278455,,0.000122617297276263,1.02181081063552E-16,2.31375150087936E-17,3.6,0.743171,0.0886450277393358,6.89521920149626E-05,4.5968128009975E-17,1.16011501232499E-17,4.5,1.009682,0.0977339657752552,6.99355251470527E-05,3.61735474898548E-17,9.68945266745105E-18,5.8,1.391189,0.103071359462412,4.17104328538746E-05,1.5641412320203E-17,6.28623864242915E-18,8,2.831177,0.146716145097056,,,,3.368,0.635793,,,,,4.618,1.107319,,,,,12.082,6.275804,,,,,22.194,4.739734,,5.1E-16,6E-16
-14.757086,C,C,0.128850172,,,16.98,,16.22,,15.85,,15.27,0.04,15.27,0.07,14.96,0.06,14.86,0.1,,,,,,,,,,,,,,,,,0.75,0.12533,,0.000309377208888288,7.42505301331892E-16,,1.25,0.214914,,0.000371791928084584,6.71913123044429E-16,,1.66,0.260965,,0.000325035244351928,4.45253759386203E-16,,2.19,0.278455,,0.000219054278045984,1.82545231704986E-16,4.06047021493427E-17,3.6,0.743171,0.087226269289884,0.00014013547086103,9.34236472406865E-17,2.35776787879105E-17,4.5,1.009682,0.0977339657752534,0.000119315767819071,6.17150523202094E-17,1.62841443457367E-17,5.8,1.391189,0.101699028291126,7.38320108499407E-05,2.76870040687278E-17,1.09058313025352E-17,8,2.831177,0.144230722331937,,,,3.368,0.635793,,,,,4.618,1.107319,,,,,12.082,6.275804,,,,,22.194,4.739734,,9.1E-16,
-14.73369,C,C,0.123094049,20.097,0.016,17.56,,16.81,,16.41,,16.11,0.06,16.15,0.06,15.87,0.08,15.81,0.13,,,,,,,,,,,,,,3.48321770781894E-05,1.39328708312758E-16,2.41744597503188E-17,0.75,0.12533,0.0694855611594285,0.000181337789360255,4.35210694464612E-16,,1.25,0.214914,,0.000215923522553169,3.90223233529824E-16,,1.66,0.260965,,0.000194057510261501,2.65832205837672E-16,,2.19,0.278455,,0.000101053588245248,8.42113235377067E-17,1.9405353299583E-17,3.6,0.743171,0.0900591664592731,6.23086120263201E-05,4.15390746842134E-17,1.03172169047113E-17,4.5,1.009682,0.0963446376879311,5.16057198423102E-05,2.66926137115398E-17,7.25665856579398E-18,5.8,1.391189,0.104439367847696,3.07783048433899E-05,1.15418643162712E-17,4.68480954311458E-18,8,2.831177,0.14795354281793,,,,3.368,0.635793,,,,,4.618,1.107319,,,,,12.082,6.275804,,,,,22.194,4.739734,,5.1E-16,
-14.68061,LAV,C/O,0.126794375,20.764,0.042,19.6,1.62,17.6,0.76,16.3,0.53,14.36,0.08,13.99,0.06,13.71,0.06,13.42,0.05,,,,,,,,,,,,,,1.88443264677721E-05,7.53773058710883E-17,1.38623890650656E-17,0.75,0.12533,0.0733174661121048,2.7700545210265E-05,6.6481308504636E-17,5.45100990597764E-17,1.25,0.214914,0.260054970388852,0.000104303758136742,1.88500767717003E-16,8.69380302819132E-17,1.66,0.260965,0.164711991142021,0.000214748656314867,2.94176241527215E-16,9.97694021692766E-17,2.19,0.278455,0.126828707350393,0.000506467683407453,4.22056402839544E-16,1.00633604600495E-16,3.6,0.743171,0.0928737043703656,0.000455562614900474,3.03708409933649E-16,7.54332051181024E-17,4.5,1.009682,0.0963446376879293,0.000377309587080087,1.95160131248321E-16,5.14949858794804E-17,5.8,1.391189,0.101699028291126,0.000278127989737938,1.04297996151727E-16,3.89967209043917E-17,8,2.831177,0.137954214734091,,,,3.368,0.635793,,,,,4.618,1.107319,,,,,12.082,6.275804,,,,,22.194,4.739734,,6.1E-16,6.9E-16
-14.84547222,C,C/O,0.119601325,20.235,0.065,18.291,,,,16.169,,15.08,0.06,14.76,0.06,14.6,0.07,14.3,0.07,,,,,,,,,,,,,,3.06747208749664E-05,1.22698883499866E-16,2.36939723963807E-17,0.75,0.12533,0.0766792723995131,9.24886237411105E-05,2.21972696978665E-16,,1.25,0.214914,,,,,1.66,0.260965,,0.000242287191130017,3.31900261821941E-16,,2.19,0.278455,,0.000260946658046484,2.1745554837207E-16,5.01096713107129E-17,3.6,0.743171,0.0900591664592731,0.000224154817509457,1.49436545006305E-16,3.71161192212748E-17,4.5,1.009682,0.0963446376879311,0.000166225573635782,8.5978744984025E-17,2.30302814553425E-17,5.8,1.391189,0.103071359462414,0.000123664400595815,4.63741502234305E-17,1.77101546446462E-17,8,2.831177,0.140475713293021,,,,3.368,0.635793,,,,,4.618,1.107319,,,,,12.082,6.275804,,,,,22.194,4.739734,,6.1E-16,6.3E-16
-14.688039,C,C,0.124382671,19.926,0.025,17.24,,16.35,,16.08,,15.87,0.08,15.88,0.08,15.96,0.1,15.56,0.14,,,,,,,,,,,,,,4.07737466003302E-05,1.63094986401321E-16,2.88852093915832E-17,0.75,0.12533,0.0708158193818811,0.000243494029683149,5.84385671239557E-16,,1.25,0.214914,,0.000329837444227424,5.96091766676067E-16,,1.66,0.260965,,0.000262984683293589,3.60252990813135E-16,,2.19,0.278455,,0.000126052580032217,1.05043816693514E-16,2.50462683275079E-17,3.6,0.743171,0.0928737043703656,7.99002387641988E-05,5.32668258427992E-17,1.36562173715494E-17,4.5,1.009682,0.0991188635070657,4.75004627288685E-05,2.45692048597596E-17,6.87594190812212E-18,5.8,1.391189,0.107162524596127,3.8747590099291E-05,1.45303462872341E-17,5.95594716839169E-18,8,2.831177,0.149187424942767,,,,3.368,0.635793,,,,,4.618,1.107319,,,,,12.082,6.275804,,,,,22.194,4.739734,,3E-16,
-14.855356,C,C,0.128493765,19.924,0.012,17.32,,16.481,,16.022,,15.51,0.08,15.46,0.06,15.29,0.04,15.21,0.05,15.73,0.065,15.724,0.158,12.37,,8.914,,,,,,,4.08489238367519E-05,1.63395695347008E-16,2.80888093347863E-17,0.75,0.12533,0.0688930248512545,0.000226197768957241,5.42874645497378E-16,,1.25,0.214914,,0.000292347885250602,5.28339551657714E-16,,1.66,0.260965,,0.000277415329084588,3.80020998746011E-16,,2.19,0.278455,,0.00017561100940069,1.46342507833909E-16,3.48933791088611E-17,3.6,0.743171,0.0928737043703638,0.000117638120479889,7.84254136532595E-17,1.9478816262845E-17,4.5,1.009682,0.0963446376879311,8.80436097947945E-05,4.55397981697213E-17,1.16518206113942E-17,5.8,1.391189,0.0989412877056211,5.34865636643438E-05,2.00574613741289E-17,7.49942714258535E-18,8,2.831177,0.137954214734091,0.000158021717692387,1.4075568678063E-16,3.02307524778276E-17,3.368,0.635793,0.0844957182036463,8.81841017389967E-05,5.72872033817649E-17,1.7357062462366E-17,4.618,1.107319,0.114938829342275,0.000357028522269032,8.86513463670828E-17,,12.082,6.275804,,0.00227385149098657,3.07360298862743E-16,,22.194,4.739734,,6.5E-16,
-14.69143,C,C/O,0.130154192,20.384,0.049,17.56,,16.22,,15.16,,14.08,0.04,13.68,0.04,13.49,0.09,13.36,0.02,,,,,,,,,,,,,,2.67411832152568E-05,1.06964732861027E-16,1.99710287233728E-17,0.75,0.12533,0.0743433821463295,0.000181337789360255,4.35210694464612E-16,,1.25,0.214914,,0.000371791928084584,6.71913123044429E-16,,1.66,0.260965,,0.00061366372948784,8.40635245873754E-16,,2.19,0.278455,,0.000655468369694734,5.46223641412278E-16,1.21500014321487E-16,3.6,0.743171,0.087226269289884,0.000606105293659988,4.04070195773325E-16,9.71278794454405E-17,4.5,1.009682,0.0935525764246989,0.000462059432476281,2.38996258177387E-16,6.59295489870653E-17,5.8,1.391189,0.105803080594681,0.00029393052935745,1.10223948509044E-16,3.9889730071571E-17,8,2.831177,0.134144303074395,,,,3.368,0.635793,,,,,4.618,1.107319,,,,,12.082,6.275804,,,,,22.194,4.739734,,2E-15,2.2E-15
-14.68249,LAV,C/O,0.127828638,,,19.57,1.4,17.64,0.95,16.06,0.67,14.08,0.11,13.64,0.07,13.03,0.05,12.39,0.02,14.551,0.03,13.333,0.031,11.584,0.24,8.984,,,,,,,,,,0.75,0.12533,,2.84766119431417E-05,6.834386866354E-17,5.00230098035472E-17,1.25,0.214914,0.238530635918153,0.000100530989365246,1.81682510901048E-16,9.76012676708872E-17,1.66,0.260965,0.186732588316836,0.000267873933592989,3.66950593962999E-16,1.44999940753758E-16,2.19,0.278455,0.14462040593682,0.000655468369694734,5.46223641412278E-16,1.3679427628103E-16,3.6,0.743171,0.0970616035777461,0.000628851465149957,4.19234310099972E-16,1.0580374661399E-16,4.5,1.009682,0.0977339657752534,0.000705826305939514,3.6508257203768E-16,9.48704201149824E-17,5.8,1.391189,0.100322346927969,0.000718198835801505,2.69324563425564E-16,9.74677851955919E-17,8,2.831177,0.134144303074397,0.000468076435915003,4.1693269232334E-16,8.37095127503782E-17,3.368,0.635793,0.0794615085031474,0.000797609458527192,5.18152528276651E-16,1.30669383134687E-16,4.618,1.107319,0.0976678864460521,0.000736381573129632,1.82845945984845E-16,1.12529648423838E-16,12.082,6.275804,0.20828927289711,0.00213187676734078,2.88169338651092E-16,,22.194,4.739734,,9.2E-16,9.8E-16
-14.922441,C,C,0.120924601,20.059,0.034,17.22,,16.33,,15.81,,15.16,0.06,14.97,0.06,14.62,0.04,14.5,0.09,15.579,0.052,15.366,0.121,12.362,,8.759,,,,,,,3.60728635939643E-05,1.44291454375857E-16,2.60744277487466E-17,0.75,0.12533,0.0721420154192707,0.000248020921677849,5.95250212026838E-16,,1.25,0.214914,,0.000335969580147835,6.07173940026207E-16,,1.66,0.260965,,0.000337233302157476,4.61963427612981E-16,,2.19,0.278455,,0.000242410674067742,2.02008895056452E-16,4.65502003002432E-17,3.6,0.743171,0.0900591664592731,0.000184734528773327,1.23156352515551E-16,3.05888085316192E-17,4.5,1.009682,0.0963446376879293,0.000163191614994246,8.44094560315064E-17,2.15970179735757E-17,5.8,1.391189,0.0989412877056193,0.000102859568190726,3.85723380715224E-17,1.50392437186146E-17,8,2.831177,0.142982656586298,0.000181600390582068,1.61758067620607E-16,3.39003893880729E-17,3.368,0.635793,0.0826326741440511,0.000122628183607569,7.96631768780223E-17,2.29575923813802E-17,4.618,1.107319,0.109977644267918,0.000359668921282655,8.93069660526375E-17,,12.082,6.275804,,0.00262278141007981,3.54525738048096E-16,,22.194,4.739734,,8.1E-16,
