Ra(J2000) deg,Dec(J2000) deg,Types,RUN,DCG,imag,e_imag,J,eJ,H,eH,Ks,eKs,IRAC1,e_IRAC1,IRAC2,e_IRAC2,IRAC3,e_IRAC3,IRAC4,e_IRAC4,WISE1,e_WISE1,WISE2,e_WISE2,WISE3,e_WISE3,WISE4,e_WISE4,VmagLGGS,e_VmagLGGS,BmagLGGS,RmagLGSS,ImagLGSS,Flux_imag,Flambda_imag,err_Flambda_imag,lambda_imag,err_lambda_imag,err_Flambda_prime_imag,Flux_J,Flambda_J,err_Flambda_J,lambda_J,err_lambda_J,err_Flambda_prime_J,Flux_H,Flambda_H,err_Flambda_H,lambda_H,err_lambda_H,err_Flambda_prime_H,Flux_Ks,Flambda_Ks,err_Flambda_Ks,lambda_Ks,err_lambda_Ks,err_Flambda_prime_Ks,Flux_IRAC1,Flambda_IRAC1,err_Flambda_IRAC1,lambda_IRAC1,err_lambda_IRAC1,err_Flambda_prime_IRAC1,Flux_IRAC2,Flambda_IRAC2,err_Flambda_IRAC2,lambda_IRAC2,err_lambda_IRAC2,err_Flambda_prime_IRAC2,Flux_IRAC3,Flambda_IRAC3,err_Flambda_IRAC3,lambda_IRAC3,err_lambda_IRAC3,err_Flambda_prime_IRAC3,Flux_IRAC4,Flambda_IRAC4,err_Flambda_IRAC4,lambda_IRAC4,err_lambda_IRAC4,err_Flambda_prime_IRAC4,Flux_WISE1,Flambda_WISE1,err_Flambda_WISE1,lambda_WISE1,err_lambda_WISE1,err_Flambda_prime_WISE1,Flux_WISE2,Flambda_WISE2,err_Flambda_WISE2,lambda_WISE2,err_lambda_WISE2,err_Flambda_prime_WISE2,Flux_WISE3,Flambda_WISE3,err_Flambda_WISE3,lambda_WISE3,err_lambda_WISE3,err_Flambda_prime_WISE3,Flux_WISE4,Flambda_WISE4,err_Flambda_WISE4,lambda_WISE4,err_lambda_WISE4,err_Flambda_prime_WISE4,f_scale_c,f_scale_o,J-Ks,Log(M/Ms),M/Ms,Log(t),t,Log(dt),dt
296.1295,-14.78983333,C,C/O,0.101194648,19.612,0.072,17.457,89.99,89.99,89.99,15.7807,89.99,15.82,0.04,15.7,0.04,15.73,0.05,15.61,0.12,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,5.44E-05,2.18E-16,4.27E-17,0.75,0.12533,0.077697287,0.00016584,3.98E-16,89.99,1.25,0.214914,89.99,89.99,89.99,89.99,1.66,0.260965,89.99,0.000278953,3.82E-16,89.99,2.19,0.278455,89.99,0.000131993,1.10E-16,2.45E-17,3.6,0.743171,0.087226269,9.43E-05,6.29E-17,1.51E-17,4.5,1.009682,0.093552576,5.87E-05,3.04E-17,7.89E-18,5.8,1.391189,0.100322347,3.70E-05,1.39E-17,5.58E-18,8,2.831177,0.146716145,89.99,89.99,89.99,3.368,0.635793,89.99,89.99,89.99,89.99,4.618,1.107319,89.99,89.99,89.99,89.99,12.082,6.275804,89.99,89.99,89.99,89.99,22.194,4.739734,89.99,5.30E-16,8.00E-16,1.076,0.2901433,1.950488078,8.917193377,826405838.2,5.345081328,221350.918
296.18011,-14.71067,C,C/O,0.103778669,19.703,0.084,17.68,89.99,16.89,89.99,16.21208,89.99,16.07,0.06,15.97,0.03,15.92,0.1,15.96,0.16,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,5.01E-05,2.00E-16,4.02E-17,0.75,0.12533,0.079436922,0.000135048,3.24E-16,89.99,1.25,0.214914,89.99,0.000200586,3.63E-16,89.99,1.66,0.260965,89.99,0.000197665,2.71E-16,89.99,2.19,0.278455,89.99,0.000104846,8.74E-17,2.01E-17,3.6,0.743171,0.090059166,7.35E-05,4.90E-17,1.16E-17,4.5,1.009682,0.092149786,4.93E-05,2.55E-17,7.13E-18,5.8,1.391189,0.107162525,2.68E-05,1.01E-17,4.20E-18,8,2.831177,0.151644722,89.99,89.99,89.99,3.368,0.635793,89.99,89.99,89.99,89.99,4.618,1.107319,89.99,89.99,89.99,89.99,12.082,6.275804,89.99,89.99,89.99,89.99,22.194,4.739734,89.99,4.70E-16,6.90E-16,1.076,0.23555408,1.720101521,9.064475092,1160045683,5.348021065,222854.3241
296.309265,-14.868592,C,C,0.103737622,19.672,0.017,17.126,89.99,16.568,89.99,16.059,89.99,15.69,0.04,15.79,0.06,15.9,0.16,15.61,0.13,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,21.239,0.012,23.57,19.969,18.921,5.15E-05,2.06E-16,3.58E-17,0.75,0.12533,0.069633569,0.000224951,5.40E-16,89.99,1.25,0.214914,89.99,0.000269836,4.88E-16,89.99,1.66,0.260965,89.99,0.00025138,3.44E-16,89.99,2.19,0.278455,89.99,0.000148782,1.24E-16,2.76E-17,3.6,0.743171,0.087226269,8.68E-05,5.79E-17,1.44E-17,4.5,1.009682,0.096344638,5.02E-05,2.60E-17,7.89E-18,5.8,1.391189,0.11523102,3.70E-05,1.39E-17,5.63E-18,8,2.831177,0.147953543,89.99,89.99,89.99,3.368,0.635793,89.99,89.99,89.99,89.99,4.618,1.107319,89.99,89.99,89.99,89.99,12.082,6.275804,89.99,89.99,89.99,89.99,22.194,4.739734,89.99,6.30E-16,89.99,1.067,0.250709,1.781184881,9.023587118,1055813275,5.353752532,225814.8675
296.31192,-14.728691,C,C,0.109712446,20.076,0.046,17.338,89.99,16.72,89.99,15.7583,89.99,14.98,0.05,14.64,0.07,14.37,0.06,14.01,0.04,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,3.55E-05,1.42E-16,2.64E-17,0.75,0.12533,0.073904001,0.00018505,4.44E-16,89.99,1.25,0.214914,89.99,0.000234585,4.24E-16,89.99,1.66,0.260965,89.99,0.00029183,4.00E-16,89.99,2.19,0.278455,89.99,0.000286122,2.38E-16,5.40E-17,3.6,0.743171,0.088645028,0.00025035,1.67E-16,4.21E-17,4.5,1.009682,0.097733966,0.000205446,1.06E-16,2.80E-17,5.8,1.391189,0.101699028,0.000161527,6.06E-17,2.24E-17,8,2.831177,0.136687954,89.99,89.99,89.99,3.368,0.635793,89.99,89.99,89.99,89.99,4.618,1.107319,89.99,89.99,89.99,89.99,12.082,6.275804,89.99,89.99,89.99,89.99,22.194,4.739734,89.99,6.80E-16,89.99,1.076,0.2941977,1.968782317,8.906254605,805850733.2,5.343405851,220498.6073
296.20285,-14.700215,C,C,0.105024947,20.138,0.056,16.915,89.99,15.986,89.99,15.11174,89.99,15,0.05,15.12,0.07,15.98,0.11,14.77,0.06,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,3.35E-05,1.34E-16,2.54E-17,0.75,0.12533,0.07536688,0.000273205,6.56E-16,89.99,1.25,0.214914,89.99,0.000461211,8.34E-16,89.99,1.66,0.260965,89.99,0.000500185,6.85E-16,89.99,2.19,0.278455,89.99,0.0002809,2.34E-16,5.30E-17,3.6,0.743171,0.088645028,0.000160897,1.07E-16,2.71E-17,4.5,1.009682,0.097733966,4.66E-05,2.41E-17,6.85E-18,5.8,1.391189,0.108517726,8.02E-05,3.01E-17,1.14E-17,8,2.831177,0.139216794,89.99,89.99,89.99,3.368,0.635793,89.99,89.99,89.99,89.99,4.618,1.107319,89.99,89.99,89.99,89.99,12.082,6.275804,89.99,89.99,89.99,89.99,22.194,4.739734,89.99,1.03E-15,89.99,1.076,0.37785556,2.387017264,8.683638734,482657138.7,5.332085839,214825.504
296.207458,-14.896397,C,C,0.097372205,20.209,0.016,17.19,89.99,16.58,89.99,16.13,89.99,15.69,0.05,15.82,0.04,15.48,0.07,15.05,0.09,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,21.767,0.018,24.211,20.491,19.383,3.14E-05,1.26E-16,2.18E-17,0.75,0.12533,0.069485561,0.000212074,5.09E-16,89.99,1.25,0.214914,89.99,0.00026687,4.82E-16,89.99,1.66,0.260965,89.99,0.000235467,3.23E-16,89.99,2.19,0.278455,89.99,0.000148782,1.24E-16,2.81E-17,3.6,0.743171,0.088645028,8.44E-05,5.63E-17,1.35E-17,4.5,1.009682,0.093552576,7.39E-05,3.82E-17,1.02E-17,5.8,1.391189,0.103071359,6.20E-05,2.32E-17,9.06E-18,8,2.831177,0.142982657,89.99,89.99,89.99,3.368,0.635793,89.99,89.99,89.99,89.99,4.618,1.107319,89.99,89.99,89.99,89.99,12.082,6.275804,89.99,89.99,89.99,89.99,22.194,4.739734,89.99,6.30E-16,89.99,1.06,0.24368,1.752588671,9.04255136,1102938661,5.35204681,224929.7032
296.168549,-14.87782,C,C,0.097852174,20.058,0.039,17.022,89.99,16.157,89.99,15.32224,89.99,14.97,0.05,15.11,0.03,14.97,0.06,14.6,0.1,15.262,0.051,15.736,0.152,12.105,89.99,9.015,89.99,89.99,89.99,89.99,89.99,89.99,3.61E-05,1.44E-16,2.64E-17,0.75,0.12533,0.072877045,0.000247564,5.94E-16,89.99,1.25,0.214914,89.99,0.000394003,7.12E-16,89.99,1.66,0.260965,89.99,0.00042299,5.79E-16,89.99,2.19,0.278455,89.99,0.00028877,2.41E-16,5.45E-17,3.6,0.743171,0.088645028,0.000162386,1.08E-16,2.56E-17,4.5,1.009682,0.092149786,0.000118222,6.11E-17,1.61E-17,5.8,1.391189,0.101699028,9.38E-05,3.52E-17,1.39E-17,8,2.831177,0.144230722,0.000243174,2.17E-16,4.53E-17,3.368,0.635793,0.082489031,8.72E-05,5.67E-17,1.70E-17,4.618,1.107319,0.114138153,0.000455725,1.13E-16,89.99,12.082,6.275804,89.99,0.002071868,2.80E-16,89.99,22.194,4.739734,89.99,7.60E-16,89.99,1.076,0.35554256,2.267475274,8.740746173,550485866.5,5.327439263,212539.3085
296.1280417,-14.7905,C,C/O,0.102568337,19.743,0.032,17.6,89.99,89.99,89.99,15.57318,89.99,15.41,0.05,15.37,0.04,15.26,0.04,14.72,0.04,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,4.83E-05,1.93E-16,3.47E-17,0.75,0.12533,0.071847655,0.000145375,3.49E-16,89.99,1.25,0.214914,89.99,89.99,89.99,89.99,1.66,0.260965,89.99,0.00030898,4.23E-16,89.99,2.19,0.278455,89.99,0.000192554,1.60E-16,3.63E-17,3.6,0.743171,0.088645028,0.000127805,8.52E-17,2.05E-17,4.5,1.009682,0.093552576,9.05E-05,4.68E-17,1.20E-17,5.8,1.391189,0.098941288,8.40E-05,3.15E-17,1.17E-17,8,2.831177,0.136687954,89.99,89.99,89.99,3.368,0.635793,89.99,89.99,89.99,89.99,4.618,1.107319,89.99,89.99,89.99,89.99,12.082,6.275804,89.99,89.99,89.99,89.99,22.194,4.739734,89.99,5.60E-16,6.90E-16,1.076,0.32770442,2.126691131,8.815853475,654415345.8,5.331319021,214446.5287
296.30014,-14.87872,C,C/O,0.104193676,21.329,0.065,18.17,89.99,17.07,89.99,15.32208,89.99,14.54,0.03,14.2,0.08,13.91,0.03,13.96,0.08,15.087,0.045,14.551,0.061,12.134,89.99,8.399,89.99,89.99,89.99,89.99,89.99,89.99,1.12E-05,4.48E-17,8.65E-18,0.75,0.12533,0.076679272,8.60E-05,2.06E-16,89.99,1.25,0.214914,89.99,0.000169942,3.07E-16,89.99,1.66,0.260965,89.99,0.000316177,4.33E-16,89.99,2.19,0.278455,89.99,0.000429093,3.58E-16,7.81E-17,3.6,0.743171,0.085802861,0.000375447,2.50E-16,6.42E-17,4.5,1.009682,0.099118864,0.000313832,1.62E-16,4.09E-17,5.8,1.391189,0.097555823,0.000169139,6.34E-17,2.45E-17,8,2.831177,0.141730994,0.000285704,2.54E-16,5.26E-17,3.368,0.635793,0.081626176,0.000259771,1.69E-16,4.46E-17,4.618,1.107319,0.101810028,0.000443714,1.10E-16,89.99,12.082,6.275804,89.99,0.003653946,4.94E-16,89.99,22.194,4.739734,89.99,8.00E-16,8.20E-16,1.076,0.35555952,2.267563825,8.740700415,550427869.3,5.327438961,212539.1604
296.17703,-14.71031,C,C/O,0.105605258,20.78,0.01,17.64,89.99,16.76,89.99,15.71668,89.99,15.39,0.04,15.29,0.07,15.2,0.05,14.76,0.06,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,1.86E-05,7.43E-17,1.27E-17,0.75,0.12533,0.068596453,0.000140116,3.36E-16,89.99,1.25,0.214914,89.99,0.0002261,4.09E-16,89.99,1.66,0.260965,89.99,0.000277927,3.81E-16,89.99,2.19,0.278455,89.99,0.000196133,1.63E-16,3.64E-17,3.6,0.743171,0.087226269,0.000137578,9.17E-17,2.31E-17,4.5,1.009682,0.097733966,9.57E-05,4.95E-17,1.29E-17,5.8,1.391189,0.100322347,8.10E-05,3.04E-17,1.15E-17,8,2.831177,0.139216794,89.99,89.99,89.99,3.368,0.635793,89.99,89.99,89.99,89.99,4.618,1.107319,89.99,89.99,89.99,89.99,12.082,6.275804,89.99,89.99,89.99,89.99,22.194,4.739734,89.99,5.30E-16,5.80E-16,1.076,0.30173092,2.003230482,8.885929978,769006441.9,5.34029222,218923.4177
296.19156,-14.89296,S,C/O,0.099053004,19.923,0.027,17.56,0.06,16.85,0.04,16.42328,0.1,16.22,0.06,16.2,0.07,16.66,0.14,15.98,0.12,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,4.09E-05,1.64E-16,2.91E-17,0.75,0.12533,0.07111088,0.00015083,3.62E-16,7.09E-17,1.25,0.214914,0.077706196,0.000208113,3.76E-16,6.51E-17,1.66,0.260965,0.069374953,0.000176983,2.42E-16,4.05E-17,2.19,0.278455,0.06712608,9.13E-05,7.61E-17,1.75E-17,3.6,0.743171,0.090059166,5.95E-05,3.97E-17,1.00E-17,4.5,1.009682,0.097733966,2.49E-05,1.29E-17,3.81E-18,5.8,1.391189,0.112558142,2.63E-05,9.87E-18,3.97E-18,8,2.831177,0.146716145,89.99,89.99,89.99,3.368,0.635793,89.99,89.99,89.99,89.99,4.618,1.107319,89.99,89.99,89.99,89.99,12.082,6.275804,89.99,89.99,89.99,89.99,22.194,4.739734,89.99,4.30E-16,5.10E-16,1.076,0.20822576,1.61519797,9.1382069,1374696730,5.31363829,205891.4393
296.1269167,-14.78975,C,C/O,0.103770194,19.865,0.018,16.794,89.99,89.99,89.99,14.60848,89.99,14.81,0.05,14.76,0.05,14.75,0.04,14.31,0.03,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,4.31E-05,1.73E-16,3.01E-17,0.75,0.12533,0.069781526,0.000305414,7.33E-16,89.99,1.25,0.214914,89.99,89.99,89.99,89.99,1.66,0.260965,89.99,0.000721656,9.89E-16,89.99,2.19,0.278455,89.99,0.00033462,2.79E-16,6.31E-17,3.6,0.743171,0.088645028,0.000224155,1.49E-16,3.65E-17,4.5,1.009682,0.094950851,0.000144776,7.49E-17,1.92E-17,5.8,1.391189,0.098941288,0.000122531,4.59E-17,1.68E-17,8,2.831177,0.135417991,89.99,89.99,89.99,3.368,0.635793,89.99,89.99,89.99,89.99,4.618,1.107319,89.99,89.99,89.99,89.99,12.082,6.275804,89.99,89.99,89.99,89.99,22.194,4.739734,89.99,1.50E-15,2.00E-15,1.076,0.48250048,3.037389449,8.436781368,273389208.5,5.376576308,237999.6443
296.293854,-14.708783,C,C,0.112717914,19.916,0.011,17.337,89.99,16.573,89.99,16.274,89.99,15.98,0.03,16.17,0.07,15.91,0.07,15.62,0.09,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,21.303,0.013,23.379,20.069,18.999,4.12E-05,1.65E-16,2.82E-17,0.75,0.12533,0.068744764,0.00018522,4.45E-16,89.99,1.25,0.214914,89.99,0.000268596,4.85E-16,89.99,1.66,0.260965,89.99,0.00020622,2.82E-16,89.99,2.19,0.278455,89.99,0.000113907,9.49E-17,2.07E-17,3.6,0.743171,0.085802861,6.12E-05,4.08E-17,1.03E-17,4.5,1.009682,0.097733966,4.97E-05,2.57E-17,6.89E-18,5.8,1.391189,0.103071359,3.67E-05,1.37E-17,5.36E-18,8,2.831177,0.142982657,89.99,89.99,89.99,3.368,0.635793,89.99,89.99,89.99,89.99,4.618,1.107319,89.99,89.99,89.99,89.99,12.082,6.275804,89.99,89.99,89.99,89.99,22.194,4.739734,89.99,5.30E-16,89.99,1.063,0.229424,1.695992784,9.081014048,1205074920,5.343297117,220443.4082
296.131714,-14.759347,C,C,0.107011093,20.043,0.02,17.17,89.99,16.47,89.99,16.11,89.99,15.84,0.07,15.8,0.05,15.58,0.06,15.33,0.09,16.006,0.078,15.913,0.178,12.367,89.99,8.594,89.99,89.99,89.99,89.99,89.99,89.99,3.66E-05,1.46E-16,2.56E-17,0.75,0.12533,0.07007729,0.000216017,5.18E-16,89.99,1.25,0.214914,89.99,0.000295325,5.34E-16,89.99,1.66,0.260965,89.99,0.000239845,3.29E-16,89.99,2.19,0.278455,89.99,0.000129584,1.08E-16,2.53E-17,3.6,0.743171,0.091468715,8.60E-05,5.73E-17,1.40E-17,4.5,1.009682,0.094950851,6.74E-05,3.49E-17,9.20E-18,5.8,1.391189,0.101699028,4.79E-05,1.80E-17,7.00E-18,8,2.831177,0.142982657,0.000122551,1.09E-16,2.40E-17,3.368,0.635793,0.086350804,7.41E-05,4.81E-17,1.50E-17,4.618,1.107319,0.117597139,0.000358016,8.89E-17,89.99,12.082,6.275804,89.99,0.003053248,4.13E-16,89.99,22.194,4.739734,89.99,5.70E-16,89.99,1.06,0.24566,1.760597172,9.03720932,1089455059,5.352681217,225258.5154
296.129822,-14.832311,C,C,0.10475926,20.456,0.057,17.36,89.99,16.74,89.99,16.42,89.99,15.99,0.03,16.01,0.03,15.81,0.06,15.81,0.11,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,2.50E-05,1.00E-16,1.90E-17,0.75,0.12533,0.075512898,0.000181338,4.35E-16,89.99,1.25,0.214914,89.99,0.000230303,4.16E-16,89.99,1.66,0.260965,89.99,0.000180273,2.47E-16,89.99,2.19,0.278455,89.99,0.000112863,9.41E-17,2.05E-17,3.6,0.743171,0.085802861,7.09E-05,4.73E-17,1.12E-17,4.5,1.009682,0.092149786,5.45E-05,2.82E-17,7.44E-18,5.8,1.391189,0.101699028,3.08E-05,1.15E-17,4.59E-18,8,2.831177,0.145475212,89.99,89.99,89.99,3.368,0.635793,89.99,89.99,89.99,89.99,4.618,1.107319,89.99,89.99,89.99,89.99,12.082,6.275804,89.99,89.99,89.99,89.99,22.194,4.739734,89.99,4.70E-16,89.99,0.94,0.20899,1.61804278,9.13614498,1368185489,5.315099183,206585.1897
296.151001,-14.726998,C,C,0.108704874,19.733,0.019,16.672,89.99,16,89.99,15.3476,89.99,15.18,0.07,15.1,0.09,14.91,0.08,14.54,0.07,15.375,0.049,15.598,0.153,12.39,89.99,8.903,89.99,89.99,89.99,89.99,89.99,89.99,4.87E-05,1.95E-16,3.40E-17,0.75,0.12533,0.069929433,0.000341734,8.20E-16,89.99,1.25,0.214914,89.99,0.000455302,8.23E-16,89.99,1.66,0.260965,89.99,0.000454496,6.23E-16,89.99,2.19,0.278455,89.99,0.000237986,1.98E-16,4.65E-17,3.6,0.743171,0.091468715,0.000163888,1.09E-16,2.84E-17,4.5,1.009682,0.100499359,0.000124939,6.46E-17,1.76E-17,5.8,1.391189,0.104439368,9.91E-05,3.72E-17,1.42E-17,8,2.831177,0.140475713,0.000219138,1.95E-16,4.07E-17,3.368,0.635793,0.082201604,9.90E-05,6.43E-17,1.94E-17,4.618,1.107319,0.114271702,0.000350512,8.70E-17,89.99,12.082,6.275804,89.99,0.002297006,3.10E-16,89.99,22.194,4.739734,89.99,9.70E-16,89.99,1.076,0.3528544,2.253483591,8.747998829,559756091.9,5.327518288,212577.9861
296.248596,-14.689795,C,C,0.113409994,19.841,0.012,17.06,89.99,16.43,89.99,16.04,89.99,15.68,0.06,15.92,0.03,15.54,0.08,15.17,0.08,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,21.892,0.018,24.669,20.471,19.277,4.41E-05,1.76E-16,3.03E-17,0.75,0.12533,0.068893025,0.00023905,5.74E-16,89.99,1.25,0.214914,89.99,0.000306408,5.54E-16,89.99,1.66,0.260965,89.99,0.000255818,3.50E-16,89.99,2.19,0.278455,89.99,0.000150159,1.25E-16,2.88E-17,3.6,0.743171,0.090059166,7.70E-05,5.13E-17,1.21E-17,4.5,1.009682,0.092149786,6.99E-05,3.62E-17,9.83E-18,5.8,1.391189,0.104439368,5.55E-05,2.08E-17,8.03E-18,8,2.831177,0.141730994,89.99,89.99,89.99,3.368,0.635793,89.99,89.99,89.99,89.99,4.618,1.107319,89.99,89.99,89.99,89.99,12.082,6.275804,89.99,89.99,89.99,89.99,22.194,4.739734,89.99,6.50E-16,89.99,1.02,0.25259,1.788916213,9.01851218,1043547399,5.353965823,225925.7968
296.251007,-14.9064,C,C,0.106816043,20.423,0.012,17.76,89.99,17.09,89.99,16.7,89.99,16.27,0.05,16.22,0.05,16.02,0.1,15.71,0.13,16.133,0.087,16.542,0.34,11.663,89.99,8.896,0.526,89.99,89.99,89.99,89.99,89.99,2.58E-05,1.03E-16,1.77E-17,0.75,0.12533,0.068893025,0.000125455,3.01E-16,89.99,1.25,0.214914,89.99,0.00016684,3.02E-16,89.99,1.66,0.260965,89.99,0.000139293,1.91E-16,89.99,2.19,0.278455,89.99,8.72E-05,7.27E-17,1.65E-17,3.6,0.743171,0.088645028,5.84E-05,3.89E-17,9.52E-18,4.5,1.009682,0.094950851,4.49E-05,2.32E-17,6.51E-18,5.8,1.391189,0.107162525,3.37E-05,1.27E-17,5.14E-18,8,2.831177,0.147953543,0.000109023,9.71E-17,2.17E-17,3.368,0.635793,0.087630468,4.15E-05,2.70E-17,1.01E-17,4.618,1.107319,0.138550014,0.000684704,1.70E-16,89.99,12.082,6.275804,89.99,0.002311863,3.12E-16,1.32E-16,22.194,4.739734,0.153497561,3.50E-16,89.99,1.06,0.14375,1.392355068,9.3121625,2051929806,5.103742075,126981.9742
296.342804,-14.764064,C,C,0.118907332,20.448,0.028,18,89.99,17.41,89.99,16.95,89.99,16.55,0.04,16.54,0.04,16.12,0.1,15.43,0.11,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,2.52E-05,1.01E-16,1.80E-17,0.75,0.12533,0.071258335,0.000100575,2.41E-16,89.99,1.25,0.214914,89.99,0.000124251,2.25E-16,89.99,1.66,0.260965,89.99,0.000110645,1.52E-16,89.99,2.19,0.278455,89.99,6.74E-05,5.62E-17,1.25E-17,3.6,0.743171,0.087226269,4.35E-05,2.90E-17,6.97E-18,4.5,1.009682,0.093552576,4.10E-05,2.12E-17,5.93E-18,5.8,1.391189,0.107162525,4.37E-05,1.64E-17,6.52E-18,8,2.831177,0.145475212,89.99,89.99,89.99,3.368,0.635793,89.99,89.99,89.99,89.99,4.618,1.107319,89.99,89.99,89.99,89.99,12.082,6.275804,89.99,89.99,89.99,89.99,22.194,4.739734,89.99,2.70E-16,89.99,1.05,0.0925,1.23737119,9.465815,2922907018,5.020321843,104790.4833
296.155457,-14.878673,C,C,0.107173322,20.453,0.035,17.425,89.99,16.429,89.99,15.44234,89.99,15.05,0.04,15.28,0.04,15.08,0.03,14.84,0.07,15.512,0.058,15.405,0.124,12.343,89.99,9.002,89.99,89.99,89.99,89.99,89.99,89.99,2.51E-05,1.00E-16,1.82E-17,0.75,0.12533,0.072289121,0.0001708,4.10E-16,89.99,1.25,0.214914,89.99,0.00030669,5.54E-16,89.99,1.66,0.260965,89.99,0.000352477,4.83E-16,89.99,2.19,0.278455,89.99,0.000268257,2.24E-16,4.97E-17,3.6,0.743171,0.087226269,0.000138851,9.26E-17,2.23E-17,4.5,1.009682,0.093552576,0.000106831,5.53E-17,1.39E-17,5.8,1.391189,0.097555823,7.52E-05,2.82E-17,1.08E-17,8,2.831177,0.140475713,0.00019316,1.72E-16,3.65E-17,3.368,0.635793,0.083493534,0.000118302,7.69E-17,2.22E-17,4.618,1.107319,0.110382021,0.000366018,9.09E-17,89.99,12.082,6.275804,89.99,0.002096825,2.83E-16,89.99,22.194,4.739734,89.99,7.70E-16,89.99,1.076,0.34281196,2.201972851,8.775093332,595790167.9,5.328371114,212995.8363
296.337067,-14.850516,C,C,0.117682939,19.436,0.015,16.724,89.99,16.08,89.99,15.6135,89.99,15.24,0.05,15.18,0.04,14.98,0.06,14.8,0.04,15.487,0.055,15.577,0.131,12.286,89.99,8.8,89.99,89.99,89.99,89.99,89.99,89.99,6.40E-05,2.56E-16,4.43E-17,0.75,0.12533,0.069337503,0.000325753,7.82E-16,89.99,1.25,0.214914,89.99,0.000422961,7.64E-16,89.99,1.66,0.260965,89.99,0.000375604,5.15E-16,89.99,2.19,0.278455,89.99,0.000225191,1.88E-16,4.25E-17,3.6,0.743171,0.088645028,0.000152247,1.01E-16,2.44E-17,4.5,1.009682,0.093552576,0.000117138,6.06E-17,1.60E-17,5.8,1.391189,0.101699028,7.80E-05,2.93E-17,1.08E-17,8,2.831177,0.136687954,0.000197659,1.76E-16,3.71E-17,3.368,0.635793,0.083063317,0.00010097,6.56E-17,1.92E-17,4.618,1.107319,0.111324104,0.000385747,9.58E-17,89.99,12.082,6.275804,89.99,0.002525586,3.41E-16,89.99,22.194,4.739734,89.99,9.20E-16,89.99,1.076,0.3204065,2.091252629,8.835543263,684767694,5.333415143,215484.0569
296.22229,-14.90997,LPV,C/O,0.108574095,20.298,0.054,18.75,89.99,17.42,89.99,15.65368,89.99,14.45,0.05,13.93,0.03,13.57,0.05,13.33,0.04,14.865,0.044,14.386,0.061,12.433,89.99,8.648,89.99,89.99,89.99,89.99,89.99,89.99,2.89E-05,1.16E-16,2.18E-17,0.75,0.12533,0.075074698,5.04E-05,1.21E-16,89.99,1.25,0.214914,89.99,0.000123112,2.22E-16,89.99,1.66,0.260965,89.99,0.000218741,3.00E-16,89.99,2.19,0.278455,89.99,0.000466178,3.88E-16,8.80E-17,3.6,0.743171,0.088645028,0.000481447,3.21E-16,7.59E-17,4.5,1.009682,0.092149786,0.000429238,2.22E-16,5.77E-17,5.8,1.391189,0.100322347,0.000302165,1.13E-16,4.19E-17,8,2.831177,0.136687954,0.000350523,3.12E-16,6.44E-17,3.368,0.635793,0.0814822,0.000302406,1.96E-16,5.19E-17,4.618,1.107319,0.101810028,0.000336901,8.37E-17,89.99,12.082,6.275804,89.99,0.002905107,3.93E-16,89.99,22.194,4.739734,89.99,8.10E-16,8.30E-16,1.076,0.31313392,2.056524653,8.855164684,716415022.3,5.335876061,216708.5572
