#Gc logAge [M/H] m_ini   logL   logTe logg  m-M0   Av    m2/m1 mbol   U      B      V      R      I      J      H      K        Mact
 1   9.73 -0.25  0.12136 -2.804 3.486  5.215 12.20  0.038 0.70 23.762 30.304 28.268 26.436 25.083 23.409 21.842 21.279 21.006  0.121 
 1   9.73 -0.25  1.11407  0.426 3.792  4.171 12.70  0.038 0.00 16.404 16.989 17.004 16.475 16.149 15.856 15.497 15.214 15.186  1.114 
 1   9.73 -0.25  0.30538 -1.831 3.576  5.005 13.10  0.038 0.89 21.815 25.658 24.460 23.060 22.101 21.155 20.136 19.552 19.355  0.305 
 1   9.73 -0.25  0.20204 -2.178 3.555  5.088 13.70  0.038 0.00 23.915 28.255 26.867 25.358 24.350 23.289 22.207 21.629 21.399  0.202 
 1   9.73 -0.25  0.17097 -2.397 3.528  5.127 13.80  0.038 0.96 23.867 28.895 27.311 25.680 24.573 23.300 22.090 21.522 21.271  0.171 
 1   9.73 -0.23  0.17718 -2.355 3.533  5.119 10.50  0.036 0.00 21.157 26.001 24.474 22.877 21.797 20.574 19.397 18.827 18.580  0.177 
 1   9.73 -0.23  0.37423 -1.650 3.586  4.952 10.60  0.036 0.00 19.496 23.080 21.965 20.623 19.701 18.828 17.848 17.244 17.070  0.374 
 1   9.73 -0.23  0.13317 -2.701 3.494  5.188 11.60  0.038 0.00 23.124 29.082 27.208 25.441 24.180 22.646 21.270 20.708 20.443  0.133 
 1   9.73 -0.23  0.10916 -2.920 3.474  5.238 11.80  0.038 0.79 23.573 30.617 28.420 26.529 25.082 23.280 21.618 21.058 20.782  0.109 
 1   9.73 -0.23  0.61975 -0.991 3.642  4.734 12.20  0.038 0.00 19.447 22.187 21.252 20.109 19.378 18.792 17.973 17.307 17.209  0.620 
 1   9.73 -0.23  0.73786 -0.636 3.687  4.636 12.40  0.038 0.72 18.519 20.628 19.959 18.963 18.354 17.846 17.133 16.556 16.473  0.738 
 1   9.73 -0.23  0.16826 -2.419 3.525  5.129 12.60  0.038 0.00 23.418 28.445 26.871 25.244 24.135 22.852 21.639 21.072 20.821  0.168 
 1   9.73 -0.23  0.31025 -1.822 3.576  5.001 12.70  0.038 0.00 22.025 25.807 24.633 23.250 22.297 21.361 20.347 19.762 19.571  0.310 
 1   9.73 -0.23  0.30164 -1.844 3.575  5.005 12.90  0.038 0.00 22.279 26.093 24.909 23.519 22.562 21.617 20.598 20.015 19.821  0.302 
 1   9.73 -0.23  0.47756 -1.381 3.605  4.864 13.20  0.038 0.78 20.960 24.314 23.254 21.961 21.083 20.295 19.354 18.719 18.568  0.478 
 1   9.73 -0.23  0.47138 -1.397 3.604  4.869 13.70  0.038 0.00 21.963 25.225 24.185 22.910 22.049 21.297 20.376 19.726 19.585  0.471 
 1   9.73 -0.21  0.25359 -1.991 3.565  5.037 10.60  0.036 0.00 20.348 24.420 23.144 21.701 20.718 19.704 18.650 18.069 17.857  0.254 
 1   9.73 -0.21  0.10884 -2.927 3.472  5.237 10.70  0.036 0.86 22.311 29.428 27.188 25.287 23.812 21.985 20.361 19.807 19.534  0.109 
 1   9.73 -0.21  0.55853 -1.166 3.623  4.790 11.60  0.038 0.83 18.802 21.925 20.900 19.661 18.839 18.144 17.250 16.581 16.455  0.559 
 1   9.73 -0.21  1.82930 -3.749 3.797  8.154 11.70  0.038 0.00 25.842 26.375 26.444 25.913 25.588 25.302 24.960 24.683 24.659  0.680 
 1   9.73 -0.21  0.33992 -1.750 3.580  4.984 12.30  0.038 0.98 20.710 24.431 23.278 21.911 20.968 20.045 19.041 18.449 18.264  0.340 
 1   9.73 -0.21  0.53512 -1.230 3.617  4.812 12.50  0.038 0.80 19.888 23.097 22.058 20.801 19.959 19.228 18.315 17.658 17.523  0.535 
 1   9.73 -0.21  0.81507 -0.412 3.719  4.584 13.20  0.038 0.00 19.000 20.444 20.059 19.218 18.737 18.330 17.771 17.318 17.265  0.815 
 1   9.73 -0.21  0.32120 -1.797 3.577  4.995 13.40  0.038 0.75 22.170 26.064 24.855 23.451 22.487 21.515 20.483 19.899 19.699  0.321 
 1   9.73 -0.21  0.22532 -2.096 3.558  5.066 13.50  0.038 0.00 23.510 27.755 26.414 24.933 23.932 22.879 21.803 21.224 21.000  0.225 
 1   9.73 -0.19  0.10394 -2.999 3.463  5.253  9.10  0.030 0.00 21.368 28.536 26.242 24.329 22.842 21.015 19.424 18.870 18.600  0.104 
 1   9.73 -0.19  1.19455  0.623 3.739  3.793 12.00  0.038 0.00 15.213 16.374 16.125 15.368 14.938 14.563 14.062 13.662 13.617  1.195 
 1   9.73 -0.19  0.20450 -2.179 3.552  5.082 12.40  0.038 0.85 22.086 26.657 25.224 23.684 22.641 21.484 20.346 19.773 19.533  0.205 
 1   9.73 -0.19  0.17369 -2.386 3.528  5.120 12.50  0.038 0.95 22.555 27.577 26.020 24.403 23.291 21.993 20.770 20.206 19.954  0.174 
 1   9.73 -0.19  0.27192 -1.939 3.567  5.025 12.60  0.038 0.00 22.219 26.232 24.981 23.555 22.578 21.572 20.523 19.940 19.733  0.272 
 1   9.73 -0.19  0.42855 -1.511 3.593  4.899 13.30  0.038 0.79 21.361 24.914 23.809 22.480 21.565 20.696 19.716 19.103 18.935  0.429 
 1   9.73 -0.19  0.17245 -2.395 3.527  5.122 14.20  0.038 0.00 24.956 29.919 28.378 26.770 25.668 24.388 23.178 22.613 22.363  0.172 
 1   9.73 -0.17  1.06768  0.249 3.789  4.319 10.50  0.036 0.91 14.150 14.834 14.808 14.228 13.880 13.572 13.188 12.883 12.852  1.068 
 1   9.73 -0.17  0.70202 -0.769 3.665  4.661 11.50  0.038 0.00 18.193 20.551 19.740 18.689 18.042 17.524 16.782 16.169 16.090  0.702 
 1   9.73 -0.17  2.51813 -3.830 3.785  8.210 11.70  0.038 0.78 25.355 26.086 26.057 25.444 25.081 24.765 24.371 24.055 24.023  0.717 
 1   9.73 -0.17  0.11968 -2.828 3.481  5.213 11.80  0.038 0.87 23.074 29.713 27.642 25.800 24.406 22.681 21.159 20.606 20.334  0.120 
 1   9.73 -0.17  0.41162 -1.557 3.589  4.910 11.90  0.038 0.00 20.562 24.109 23.007 21.684 20.769 19.898 18.918 18.302 18.136  0.412 
 1   9.73 -0.17  0.17434 -2.384 3.527  5.118 12.10  0.038 0.00 22.829 27.765 26.239 24.641 23.540 22.260 21.050 20.487 20.237  0.174 
 1   9.73 -0.17  0.10635 -2.966 3.467  5.243 12.30  0.038 0.84 24.076 31.399 29.126 27.213 25.696 23.812 22.101 21.551 21.270  0.106 
 1   9.73 -0.17  0.31220 -1.827 3.573  4.997 12.40  0.038 0.00 21.738 25.595 24.405 23.017 22.055 21.080 20.049 19.465 19.269  0.312 
 1   9.73 -0.17  0.66408 -0.879 3.653  4.696 12.60  0.038 0.00 19.569 22.154 21.257 20.154 19.460 18.909 18.122 17.472 17.385  0.664 
 1   9.73 -0.17  0.14810 -2.576 3.504  5.147 12.90  0.038 0.00 24.109 29.667 27.963 26.268 25.064 23.605 22.276 21.719 21.455  0.148 
 1   9.73 -0.17  0.61844 -1.012 3.637  4.737 13.10  0.038 0.00 20.399 23.234 22.262 21.098 20.349 19.746 18.912 18.238 18.137  0.618 
 1   9.73 -0.17  0.80138 -0.469 3.709  4.594 13.30  0.038 0.82 18.894 20.705 20.162 19.233 18.680 18.222 17.573 17.036 16.968  0.801 
 1   9.73 -0.17  0.36671 -1.683 3.582  4.957 13.80  0.038 0.00 22.777 26.458 25.322 23.971 23.034 22.112 21.109 20.511 20.332  0.367 
 1   9.73 -0.15  0.09243 -3.214 3.433  5.296 11.10  0.037 0.91 23.414 32.153 29.421 27.361 25.570 23.405 21.362 20.809 20.516  0.092 
 1   9.73 -0.15  0.66516 -0.883 3.651  4.695 11.70  0.038 0.78 18.320 21.073 20.136 18.995 18.262 17.661 16.834 16.177 16.076  0.665 
 1   9.73 -0.15  0.37024 -1.676 3.581  4.952 12.40  0.038 0.00 21.360 25.055 23.918 22.568 21.629 20.696 19.688 19.091 18.910  0.370 
 1   9.73 -0.15  0.11322 -2.887 3.475  5.223 12.50  0.038 0.00 24.488 31.087 29.033 27.198 25.812 24.090 22.575 22.023 21.749  0.113 
 1   9.73 -0.15  0.16574 -2.448 3.519  5.127 12.60  0.038 0.00 23.491 28.633 27.059 25.432 24.296 22.946 21.690 21.130 20.875  0.166 
 1   9.73 -0.15  0.26943 -1.954 3.564  5.024 12.70  0.038 0.00 22.355 26.434 25.167 23.734 22.749 21.714 20.651 20.069 19.857  0.269 
 1   9.73 -0.15  0.16284 -2.469 3.516  5.130 13.00  0.038 0.00 23.943 29.154 27.560 25.923 24.775 23.405 22.136 21.577 21.321  0.163 
 1   9.73 -0.15  0.39082 -1.616 3.584  4.929 13.20  0.038 0.00 22.011 25.650 24.528 23.190 22.259 21.348 20.349 19.744 19.570  0.391 
 1   9.73 -0.13  0.28672 -1.905 3.566  5.011  8.90  0.029 0.00 18.433 22.444 21.203 19.788 18.811 17.784 16.728 16.146 15.939  0.287 
 1   9.73 -0.13  0.45470 -1.460 3.595  4.880 11.00  0.037 0.71 19.013 22.568 21.463 20.142 19.229 18.351 17.365 16.745 16.579  0.455 
 1   9.73 -0.13  1.42554 -3.222 3.915  8.066 11.90  0.038 0.00 24.726 24.935 25.000 24.780 24.669 24.572 24.487 24.417 24.414  0.629 
 1   9.73 -0.13  1.23625  1.721 3.655  2.376 13.10  0.038 0.00 13.569 16.235 15.256 14.081 13.450 12.918 12.125 11.486 11.403  1.236 
 1   9.73 -0.13  0.33404 -1.778 3.574  4.983 13.30  0.038 0.80 21.971 25.903 24.696 23.300 22.329 21.320 20.273 19.689 19.488  0.334 
 1   9.73 -0.13  1.27278 -1.950 4.220  7.994 13.50  0.038 0.00 23.146 23.871 24.519 24.648 24.714 24.806 25.025 25.090 25.142  0.604 
 1   9.73 -0.11  0.18747 -2.299 3.536  5.098 11.20  0.037 0.00 21.717 26.440 24.991 23.438 22.367 21.132 19.953 19.388 19.143  0.187 
 1   9.73 -0.11  0.69626 -0.807 3.658  4.667 11.30  0.037 0.00 18.087 20.595 19.719 18.634 17.959 17.423 16.656 16.021 15.939  0.696 
 1   9.73 -0.11  0.64051 -0.965 3.641  4.719 11.90  0.038 0.00 19.084 21.891 20.917 19.762 19.022 18.429 17.603 16.930 16.834  0.641 
 1   9.73 -0.11  0.20640 -2.185 3.548  5.076 12.20  0.038 0.81 21.955 26.615 25.185 23.645 22.584 21.369 20.196 19.628 19.383  0.206 
 1   9.73 -0.11  1.03357  0.157 3.779  4.355 12.90  0.038 0.00 17.278 18.001 17.953 17.355 17.000 16.689 16.300 15.991 15.960  1.034 
 1   9.73 -0.11  0.16541 -2.456 3.517  5.125 13.00  0.038 0.00 23.910 29.082 27.518 25.896 24.749 23.373 22.100 21.545 21.288  0.165 
 1   9.73 -0.11  0.48998 -1.374 3.601  4.852 13.20  0.038 0.00 21.405 24.736 23.673 22.396 21.524 20.743 19.804 19.145 19.007  0.490 
 1   9.73 -0.11  0.17870 -2.361 3.528  5.110 13.70  0.038 0.00 24.373 29.258 27.770 26.192 25.095 23.804 22.591 22.030 21.781  0.179 
 1   9.73 -0.11  0.99786  0.060 3.770  4.403 13.80  0.038 0.88 18.014 18.950 18.809 18.130 17.734 17.391 16.944 16.585 16.547  0.998 
 1   9.73 -0.09  0.17838 -2.366 3.527  5.109  9.50  0.032 0.00 20.186 25.078 23.597 22.023 20.921 19.617 18.397 17.839 17.589  0.178 
 1   9.73 -0.09  0.53884 -1.249 3.611  4.809 10.80  0.037 0.70 18.339 21.681 20.607 19.336 18.472 17.682 16.736 16.084 15.943  0.539 
 1   9.73 -0.09  0.79901 -0.507 3.701  4.596 11.40  0.037 0.00 17.439 19.221 18.653 17.728 17.194 16.755 16.136 15.632 15.572  0.799 
 1   9.73 -0.09  0.16843 -2.437 3.518  5.120 11.80  0.038 0.00 22.663 27.777 26.238 24.630 23.490 22.122 20.855 20.301 20.045  0.168 
 1   9.73 -0.09  0.26636 -1.973 3.560  5.022 12.40  0.038 0.00 22.104 26.274 24.989 23.546 22.551 21.472 20.389 19.808 19.590  0.266 
 1   9.73 -0.09  0.18824 -2.296 3.535  5.096 12.60  0.038 0.00 23.111 27.834 26.392 24.844 23.771 22.528 21.345 20.780 20.535  0.188 
 1   9.73 -0.09  0.26586 -1.975 3.560  5.023 12.80  0.038 0.00 22.507 26.680 25.394 23.951 22.955 21.876 20.793 20.211 19.993  0.266 
 1   9.73 -0.09  0.17130 -2.417 3.521  5.117 13.00  0.038 1.00 23.065 28.123 26.599 24.999 23.870 22.518 21.263 20.707 20.453  0.171 
 1   9.73 -0.09  1.22992  0.965 3.686  3.252 13.10  0.038 0.00 15.458 17.496 16.816 15.803 15.248 14.781 14.106 13.563 13.497  1.230 
 1   9.73 -0.09  0.13843 -2.671 3.493  5.167 13.30  0.038 0.79 24.266 30.357 28.532 26.783 25.472 23.840 22.374 21.827 21.553  0.138 
 1   9.73 -0.09  0.27875 -1.936 3.562  5.014 13.50  0.038 0.00 23.111 27.223 25.958 24.528 23.539 22.475 21.399 20.817 20.603  0.279 
 1   9.73 -0.09  0.29656 -1.883 3.565  5.001 14.70  0.038 0.89 23.535 27.628 26.370 24.945 23.958 22.898 21.825 21.242 21.030  0.297 
 1   9.73 -0.07  0.59323 -1.110 3.624  4.762 11.90  0.038 0.00 19.445 22.530 21.480 20.258 19.458 18.796 17.915 17.222 17.111  0.593 
 1   9.73 -0.07  1.21852  0.616 3.699  3.652 12.50  0.038 0.00 15.730 17.527 16.958 16.010 15.488 15.048 14.423 13.921 13.862  1.219 
 1   9.73 -0.07  1.11636  0.336 3.779  4.211 12.60  0.038 0.00 16.530 17.264 17.201 16.602 16.248 15.939 15.551 15.245 15.213  1.116 
 1   9.73 -0.07  0.14123 -2.648 3.494  5.159 12.70  0.038 0.00 24.090 29.865 28.144 26.441 25.184 23.627 22.224 21.678 21.408  0.141 
 1   9.73 -0.07  0.12522 -2.789 3.481  5.195 13.00  0.038 0.92 24.099 30.465 28.548 26.763 25.402 23.701 22.188 21.644 21.366  0.125 
 1   9.73 -0.07  0.37501 -1.676 3.577  4.943 13.20  0.038 0.00 22.160 25.932 24.788 23.441 22.488 21.500 20.467 19.875 19.691  0.375 
 1   9.73 -0.07  1.17068  0.561 3.787  4.039 14.10  0.038 0.76 17.314 18.048 17.976 17.388 17.037 16.729 16.340 16.032 15.999  1.171 
 1   9.73 -0.07  0.39602 -1.616 3.580  4.919 14.60  0.038 0.82 22.873 26.672 25.516 24.161 23.207 22.217 21.182 20.588 20.401  0.396 
 1   9.73 -0.05  0.19637 -2.245 3.540  5.082 10.90  0.037 0.00 21.282 25.888 24.488 22.967 21.911 20.690 19.525 18.958 18.716  0.196 
 1   9.73 -0.05  0.12220 -2.818 3.478  5.200 12.20  0.038 0.00 24.015 30.337 28.447 26.671 25.316 23.617 22.104 21.562 21.283  0.122 
 1   9.73 -0.05  0.62412 -1.029 3.632  4.734 12.50  0.038 0.94 19.216 22.256 21.216 20.007 19.218 18.566 17.694 17.004 16.896  0.624 
 1   9.73 -0.05  0.32808 -1.807 3.569  4.981 12.70  0.038 0.73 21.519 25.601 24.359 22.944 21.957 20.883 19.804 19.222 19.010  0.328 
 1   9.73 -0.05  0.12419 -2.801 3.479  5.196 12.80  0.038 0.00 24.572 30.836 28.965 27.197 25.852 24.167 22.665 22.122 21.844  0.124 
 1   9.73 -0.05  0.72000 -0.757 3.663  4.651 13.20  0.038 0.00 19.862 22.308 21.448 20.376 19.716 19.193 18.442 17.823 17.744  0.720 
 1   9.73 -0.05  0.37508 -1.679 3.576  4.942 13.30  0.038 0.86 21.679 25.545 24.376 23.011 22.046 21.025 19.976 19.389 19.196  0.375 
 1   9.73 -0.05  0.45316 -1.477 3.590  4.878 13.40  0.038 0.00 21.864 25.410 24.311 23.006 22.094 21.204 20.214 19.586 19.428  0.453 
 1   9.73 -0.05  0.67228 -0.894 3.646  4.691 13.50  0.038 0.00 20.506 23.248 22.282 21.144 20.422 19.849 19.039 18.373 18.283  0.672 
 1   9.73 -0.05  0.44872 -1.489 3.589  4.881 13.70  0.038 0.87 21.613 25.252 24.138 22.818 21.888 20.953 19.943 19.330 19.161  0.449 
 1   9.73 -0.03  0.28642 -1.924 3.560  5.005 10.00  0.034 0.00 19.579 23.725 22.462 21.035 20.041 18.946 17.858 17.277 17.060  0.286 
 1   9.73 -0.03  0.85794 -0.362 3.719  4.554 10.80  0.037 0.00 16.474 17.993 17.549 16.689 16.202 15.796 15.236 14.784 14.733  0.858 
 1   9.73 -0.03  0.43983 -1.513 3.586  4.886 11.40  0.037 0.00 19.954 23.569 22.461 21.148 20.223 19.294 18.288 17.669 17.505  0.440 
 1   9.73 -0.03  0.36629 -1.708 3.574  4.950 11.90  0.038 0.88 20.324 24.233 23.053 21.682 20.713 19.673 18.616 18.030 17.834  0.366 
 1   9.73 -0.03  0.73939 -0.706 3.670  4.638 12.00  0.038 0.81 18.173 20.679 19.815 18.731 18.054 17.505 16.731 16.101 16.015  0.739 
 1   9.73 -0.03  0.24771 -2.042 3.553  5.031 12.20  0.038 0.00 22.074 26.402 25.079 23.611 22.597 21.458 20.344 19.767 19.536  0.248 
 1   9.73 -0.03  0.23931 -2.074 3.551  5.040 12.60  0.038 0.00 22.554 26.929 25.590 24.111 23.092 21.941 20.821 20.245 20.010  0.239 
 1   9.73 -0.03  0.51431 -1.328 3.602  4.831 12.70  0.038 0.00 20.790 24.137 23.062 21.789 20.920 20.133 19.189 18.519 18.387  0.514 
 1   9.73 -0.03  0.23657 -2.084 3.550  5.043 12.80  0.038 0.00 22.780 27.170 25.826 24.344 23.323 22.168 21.046 20.470 20.235  0.237 
 1   9.73 -0.03  0.53260 -1.280 3.606  4.815 13.20  0.038 0.00 21.169 24.469 23.396 22.133 21.277 20.514 19.582 18.906 18.779  0.533 
 1   9.73 -0.03  0.38879 -1.643 3.577  4.926 13.70  0.038 0.00 22.579 26.356 25.219 23.880 22.925 21.920 20.880 20.288 20.104  0.389 
 1   9.73 -0.01  0.10610 -2.984 3.459  5.231 11.80  0.038 0.00 24.030 31.010 28.918 27.068 25.586 23.728 22.067 21.529 21.241  0.106 
 1   9.73 -0.01  0.22556 -2.129 3.547  5.053 12.60  0.038 0.00 22.693 27.150 25.798 24.308 23.275 22.089 20.948 20.376 20.138  0.226 
 1   9.73 -0.01  0.20458 -2.209 3.542  5.071 13.00  0.038 0.00 23.291 27.844 26.471 24.966 23.916 22.697 21.535 20.968 20.727  0.205 
 1   9.73 -0.01  0.18643 -2.321 3.529  5.094 13.80  0.038 0.00 24.374 29.174 27.749 26.206 25.113 23.805 22.585 22.029 21.781  0.186 
 1   9.73  0.01  0.19977 -2.229 3.540  5.072  9.60  0.033 0.00 19.942 24.526 23.150 21.643 20.586 19.350 18.178 17.614 17.372  0.200 
 1   9.73  0.01  0.27768 -1.945 3.556  4.998 12.30  0.038 0.00 21.933 26.167 24.885 23.445 22.440 21.311 20.206 19.625 19.402  0.278 
 1   9.73  0.01  0.25834 -2.006 3.553  5.012 12.40  0.038 0.00 22.185 26.505 25.195 23.734 22.720 21.570 20.452 19.873 19.643  0.258 
 1   9.73  0.01  1.43201 -2.531 4.078  8.008 13.80  0.038 0.94 24.698 25.004 25.256 25.237 25.229 25.232 25.274 25.268 25.282  0.604 
 1   9.73  0.03  0.12981 -2.760 3.480  5.179 12.80  0.038 0.00 24.470 30.614 28.817 27.078 25.744 24.066 22.563 22.026 21.745  0.130 
 1   9.73  0.03  0.18707 -2.321 3.528  5.089 13.30  0.038 0.00 23.872 28.692 27.268 25.725 24.627 23.307 22.080 21.525 21.277  0.187 
 1   9.73  0.03  0.31212 -1.847 3.562  4.972 13.70  0.038 0.96 22.374 26.509 25.261 23.846 22.852 21.744 20.650 20.067 19.853  0.312 
 1   9.73  0.05  0.23163 -2.110 3.545  5.038 12.40  0.038 0.00 22.444 26.927 25.576 24.086 23.046 21.844 20.694 20.123 19.885  0.232 
 1   9.73  0.05  0.31086 -1.854 3.560  4.972 12.50  0.038 0.00 21.905 26.043 24.796 23.382 22.386 21.276 20.180 19.597 19.382  0.311 
 1   9.73  0.05  0.16230 -2.498 3.506  5.118 13.20  0.038 0.00 24.216 29.555 28.003 26.380 25.189 23.715 22.374 21.831 21.567  0.162 
 1   9.73  0.07  1.26725 -0.472 4.539  7.779  9.10  0.030 0.00 15.051 16.922 18.040 18.317 18.454 18.633 19.030 19.158 19.268  0.585 
 1   9.73  0.07  0.17900 -2.383 3.519  5.097 12.50  0.038 0.98 22.499 27.543 26.066 24.490 23.351 21.962 20.684 20.136 19.880  0.179 
 1   9.73  0.07  0.12632 -2.795 3.476  5.184 12.60  0.038 0.00 24.357 30.649 28.807 27.048 25.687 23.972 22.438 21.902 21.618  0.126 
 1   9.73  0.07  0.17405 -2.418 3.515  5.104 13.10  0.038 0.00 23.914 29.030 27.535 25.948 24.795 23.386 22.092 21.545 21.287  0.174 
 1   9.73  0.07  0.37921 -1.676 3.571  4.925 14.20  0.038 0.74 22.698 26.721 25.524 24.145 23.159 22.063 20.975 20.389 20.184  0.379 
 1   9.73  0.09  0.31562 -1.848 3.560  4.970 11.60  0.038 1.00 20.240 24.402 23.150 21.733 20.734 19.614 18.513 17.929 17.713  0.316 
 1   9.73  0.09  0.45277 -1.498 3.584  4.874 11.90  0.038 0.82 19.888 23.660 22.534 21.216 20.263 19.242 18.188 17.581 17.403  0.453 
 1   9.73  0.13  0.63696 -1.028 3.627  4.723 10.30  0.035 0.00 17.639 20.751 19.666 18.451 17.657 16.990 16.108 15.409 15.306  0.637 
 1   9.73  0.13  0.31119 -1.867 3.557  4.972 14.10  0.038 0.00 23.538 27.759 26.488 25.058 24.053 22.918 21.808 21.225 21.004  0.311 
 1   9.73  0.15  0.54197 -1.278 3.601  4.802 11.90  0.038 0.00 19.865 23.269 22.183 20.929 20.055 19.219 18.247 17.561 17.434  0.542 
 1   9.73  0.15  0.56402 -1.216 3.608  4.784 12.40  0.038 0.92 19.599 22.995 21.907 20.656 19.786 18.954 17.985 17.304 17.176  0.564 
 1   9.73  0.15  0.83377 -0.484 3.694  4.567 12.90  0.038 0.00 18.881 20.880 20.181 19.204 18.638 18.188 17.548 17.033 16.971  0.834 
 1   9.73  0.17  0.09916 -3.097 3.440  5.239  9.60  0.033 0.00 22.112 29.883 27.517 25.576 23.949 21.931 20.099 19.563 19.268  0.099 
 1   9.73  0.17  0.36138 -1.738 3.565  4.938 13.60  0.038 0.71 22.274 26.457 25.215 23.807 22.800 21.656 20.538 19.955 19.739  0.361 
 1   9.73  0.21  0.16285 -2.512 3.500  5.109 12.20  0.038 0.00 23.249 28.728 27.146 25.504 24.286 22.769 21.393 20.855 20.585  0.163 
 1   9.73  0.21  0.20319 -2.236 3.531  5.054 12.60  0.038 0.00 22.961 27.703 26.301 24.774 23.687 22.390 21.176 20.619 20.372  0.203 
 1   9.75 -0.71  0.19490 -2.125 3.582  5.127 14.20  0.038 0.00 24.283 27.931 26.764 25.351 24.418 23.613 22.653 22.070 21.878  0.195 
 1   9.75 -0.69  0.35745 -1.589 3.618  5.000 13.10  0.038 0.00 21.843 24.769 23.853 22.628 21.823 21.167 20.315 19.694 19.549  0.357 
 1   9.75 -0.69  0.52943 -1.128 3.646  4.821 14.00  0.038 0.00 21.590 24.086 23.290 22.195 21.498 20.929 20.139 19.503 19.396  0.529 
 1   9.75 -0.67  0.15309 -2.468 3.532  5.165 10.30  0.035 0.00 21.239 26.368 24.591 22.872 21.784 20.650 19.507 18.917 18.675  0.153 
 1   9.75 -0.65  0.12431 -2.729 3.506  5.232 12.40  0.038 0.00 23.993 30.003 27.890 26.030 24.821 23.455 22.193 21.601 21.359  0.124 
 1   9.75 -0.61  0.22869 -1.985 3.589  5.084  9.30  0.031 0.00 19.032 22.494 21.400 20.037 19.131 18.353 17.416 16.826 16.646  0.229 
 1   9.75 -0.61  0.78532 -0.337 3.742  4.584 12.90  0.038 0.81 18.203 19.364 19.187 18.428 17.971 17.566 17.016 16.562 16.504  0.785 
 1   9.75 -0.59  0.34962 -1.613 3.610  4.979 13.20  0.038 0.91 21.344 24.440 23.472 22.204 21.361 20.665 19.783 19.168 19.014  0.350 
 1   9.75 -0.57  0.47132 -1.320 3.626  4.881 12.70  0.038 0.00 20.771 23.636 22.716 21.519 20.738 20.107 19.263 18.611 18.484  0.471 
 1   9.75 -0.57  0.12303 -2.751 3.501  5.231 13.00  0.038 0.00 24.648 30.737 28.636 26.775 25.545 24.124 22.834 22.243 21.994  0.123 
 1   9.75 -0.55  0.12209 -2.762 3.500  5.231 12.50  0.038 0.70 23.968 30.297 28.178 26.307 25.042 23.538 22.099 21.515 21.255  0.122 
 1   9.75 -0.55  0.24086 -1.954 3.587  5.066 12.80  0.038 0.82 21.908 25.555 24.396 22.993 22.061 21.238 20.272 19.689 19.497  0.241 
 1   9.75 -0.55  0.15314 -2.485 3.526  5.159 13.30  0.038 0.00 24.283 29.481 27.727 26.008 24.903 23.706 22.532 21.947 21.697  0.153 
 1   9.75 -0.53  0.22286 -2.032 3.581  5.086 11.10  0.037 0.00 20.950 24.630 23.457 22.047 21.110 20.279 19.309 18.728 18.535  0.223 
 1   9.75 -0.53  0.19006 -2.201 3.564  5.121 12.50  0.038 0.73 22.417 26.812 25.387 23.834 22.815 21.797 20.712 20.131 19.903  0.190 
 1   9.75 -0.53  0.23236 -1.994 3.583  5.076 12.70  0.038 0.91 21.805 25.485 24.312 22.903 21.965 21.134 20.164 19.583 19.390  0.232 
 1   9.75 -0.53  0.30304 -1.757 3.597  5.012 13.60  0.038 0.88 22.142 25.484 24.437 23.108 22.220 21.463 20.541 19.942 19.771  0.303 
 1   9.75 -0.51  0.52475 -1.186 3.633  4.823  5.60  0.009 0.00 13.334 16.054 15.161 14.007 13.259 12.658 11.837 11.184 11.070  0.525 
 1   9.75 -0.51  1.10830  0.687 3.797  3.931 12.40  0.038 0.00 15.453 15.947 16.011 15.535 15.226 14.939 14.589 14.312 14.286  1.108 
 1   9.75 -0.51  0.11041 -2.873 3.488  5.252 12.50  0.038 0.00 24.452 31.045 28.777 26.861 25.537 23.970 22.600 22.012 21.760  0.110 
 1   9.75 -0.51  0.87235 -0.118 3.767  4.511 12.60  0.038 0.00 17.665 18.384 18.396 17.786 17.415 17.079 16.655 16.312 16.276  0.872 
 1   9.75 -0.51  1.93569 -3.471 3.856  8.084 12.70  0.038 0.71 25.613 25.907 26.080 25.700 25.450 25.218 24.961 24.748 24.734  0.637 
 1   9.75 -0.51  0.18753 -2.225 3.560  5.123 12.90  0.038 0.92 22.613 27.048 25.572 24.002 22.987 21.986 20.922 20.341 20.108  0.188 
 1   9.75 -0.49  0.26294 -1.896 3.586  5.044 10.60  0.036 0.00 20.110 23.653 22.532 21.158 20.241 19.435 18.483 17.894 17.711  0.263 
 1   9.75 -0.49  0.18768 -2.229 3.559  5.122 11.30  0.037 0.00 21.642 25.940 24.515 22.974 21.975 21.004 19.959 19.379 19.152  0.188 
 1   9.75 -0.49  0.11028 -2.876 3.487  5.251 12.70  0.038 0.90 24.089 30.989 28.629 26.681 25.295 23.638 22.210 21.625 21.375  0.110 
 1   9.75 -0.49  0.34768 -1.657 3.600  4.984 12.90  0.038 0.81 21.263 24.567 23.533 22.216 21.334 20.583 19.665 19.062 18.895  0.348 
 1   9.75 -0.49  0.42667 -1.455 3.612  4.915 14.50  0.038 0.00 22.907 25.982 25.006 23.752 22.921 22.235 21.355 20.721 20.578  0.427 
 1   9.75 -0.47  0.26994 -1.881 3.586  5.039 11.00  0.037 0.00 20.472 24.029 22.904 21.530 20.611 19.798 18.843 18.253 18.070  0.270 
