Ra(J2000) deg,Dec(J2000) deg,J,H,Ks,Types,Ref,R,J-Ks,Log(M/Ms),M/Ms,Log(t),t,Log(dt),dt
296.278412,-14.780069,17.45,16.54,15.430079999999998,Ce: ,Sibbons,89.99,1.0759999999999987,0.34411152,2.2085717867477657,8.77158711904,590999507.5965685,5.328210593078092,212917.12488993764
296.352264,-14.780713,16.89,16.3,15.642879999999998,C:  ,Sibbons,89.99,1.0759999999999987,0.3150887200000001,2.0658021258170853,8.84989063344,707767527.8087782,5.335181947187706,216362.4782059589
296.229034,-14.781347,17.41,16.51,15.693679999999999,Ce: ,Sibbons,89.99,1.0759999999999987,0.30589391999999993,2.0225250999450326,8.87469820384,749373280.363922,5.3386197191761005,218081.94868622717
296.213776,-14.783867,17.69,17.08,16.65,C   ,Sibbons,89.99,1.0400000000000027,0.1554000000000002,1.4302106247365651,9.280730799999999,1908669791.5697396,5.148230832219246,140679.505225434
296.257843,-14.793209,17.71,17.14,16.81,Ce: ,Sibbons,89.99,0.9000000000000021,0.11812000000000022,1.3125625233464802,9.38377976,2419801602.497572,5.027185625926128,106459.79509074743
296.208191,-14.797331,17.470000000000002,16.91,16.374679999999998,Ce  ,Sibbons,89.99,1.0759999999999987,0.21945668000000018,1.6575119951191033,9.107905877359999,1282052699.1765227,5.332084697258799,214824.93905595128
296.184326,-14.799191,17.63,17.03,16.71,Ce: ,Sibbons,89.99,0.9199999999999982,0.14141999999999966,1.3849050534881064,9.31844884,2081847148.6531954,5.095169046665941,124499.91263225263
296.274109,-14.800164,17.37,16.75,16.33,Ce  ,Sibbons,89.99,1.0400000000000027,0.2238800000000002,1.6744801361395054,9.09597176,1247302405.763221,5.337629152218638,217585.10010320786
296.251343,-14.803117,17.21,16.5,16.059479999999997,Ce: ,Sibbons,89.99,1.0759999999999987,0.2506614800000002,1.7809899960234006,9.023715326959998,1056125009.3389957,5.353745896124184,225811.41705182177
296.191315,-14.818703,16.75,16.05,15.53048,Ce  ,Sibbons,89.99,1.0759999999999987,0.3354331199999996,2.164876469390812,8.79500144224,623736906.8346019,5.329565221387649,213582.28151244126
296.212616,-14.82485,17.19,16.56,16.18,C   ,Sibbons,89.99,1.0100000000000016,0.23873,1.7327264303149543,9.05590646,1137382285.7101808,5.349880340574401,223810.43976343644
296.182983,-14.828946,17.400000000000002,16.81,16.509999999999998,Ce  ,Sibbons,89.99,0.8900000000000041,0.1880200000000003,1.5417714525139898,9.192722039999998,1558554667.1699188,5.263983179502425,183646.7214444291
296.233093,-14.830748,17.19,16.6,16.24,Ce  ,Sibbons,89.99,0.9500000000000028,0.23279000000000016,1.7091886492581827,9.071932579999999,1180137416.5593913,5.346082599809725,221861.83455551707
296.241516,-14.846167,18.21,17.3,15.969279999999998,Ce: ,Sibbons,89.99,1.0759999999999987,0.2595912800000002,1.8179891208368646,8.999622726559998,999131673.0153252,5.3539835810681415,225935.03516346263
296.234772,-14.862573,17.51,16.99,16.61,Ce: ,Sibbons,89.99,0.9000000000000021,0.16471999999999998,1.4612347778198829,9.255585439999999,1801297474.0080621,5.184032687258187,152768.10351197523
296.153625,-14.886689,17.8,17.21,16.85,C   ,Sibbons,89.99,0.9499999999999993,0.10879999999999956,1.2846948998311916,9.413622400000001,2591924817.2231855,5.0159090834513105,103731.1239146785
296.183685,-14.962144,18.04,17.33,16.66868,C   ,Sibbons,89.99,1.0759999999999987,0.1510475600000003,1.4159488333645824,9.292473683119999,1960982342.5118191,5.131415060237719,135336.53721913008
296.190338,-14.641755,17.39,16.78,16.33,C   ,Sibbons,89.99,1.0600000000000023,0.2238800000000002,1.6744801361395054,9.09597176,1247302405.763221,5.337629152218638,217585.10010320786
296.32608,-14.666169,17.38,16.8,16.44,C   ,Sibbons,89.99,0.9399999999999977,0.20432999999999968,1.6007739196012034,9.14871766,1408372900.7887213,5.305715165102749,202169.2803225114
296.335388,-14.681108,18.19,17.51,16.99808,C   ,Sibbons,89.99,1.0759999999999987,0.08600919999999967,1.2190154220093468,9.486598541600001,3066186319.4635344,5.031814385157075,107600.52371908097
296.099152,-14.708244,17.28,16.63,16.198479999999996,C   ,Sibbons,89.99,1.0759999999999987,0.2369004800000003,1.725442455905898,9.060842504959998,1150383131.7586155,5.348856129924573,223283.24230009425
296.374054,-14.711063,17.35,16.85,16.45,C   ,Sibbons,89.99,0.9000000000000021,0.20199999999999996,1.59220872705117,9.155004,1428907119.171423,5.300594964643253,199799.76111731754
296.075775,-14.711885,17.94,17.39,17.03,C   ,Sibbons,89.99,0.9100000000000001,0.08169999999999977,1.2069797949676546,9.500396600000002,3165166787.705351,5.042694707215737,110330.27666391856
296.341431,-14.712852,17.12,16.39,15.679679999999998,C   ,Sibbons,89.99,1.0759999999999987,0.3084279200000002,2.0343605243348657,8.86786147184,737668896.2290343,5.337631813084677,217586.4332230174
296.110779,-14.725801,16.95,16.18,15.192279999999998,C   ,Sibbons,89.99,1.0759999999999987,0.3693183200000001,2.340552138597014,8.70377808312,505566260.4778281,5.328163100461173,212893.84244222761
296.08786,-14.740214,17.03,18.14,15.782879999999999,C   ,Sibbons,89.99,1.0759999999999987,0.28974871999999996,1.9487167584987222,8.91825795344,828434074.102312,5.345242898686443,221433.28283822726
296.171387,-14.745203,17.82,17.23,16.9,C   ,Sibbons,89.99,0.9200000000000017,0.09925000000000017,1.2567532008069673,9.4442015,2781003273.0547323,5.014423550136286,103376.91081936422
296.342804,-14.764064,18.0,17.41,16.95,C   ,Sibbons,89.99,1.0500000000000007,0.09250000000000003,1.2373711899353526,9.465815000000001,2922907017.8204603,5.020321843384329,104790.48330728147
296.106384,-14.767224,17.42,16.8,16.509999999999998,C   ,Sibbons,89.99,0.9100000000000037,0.1880200000000003,1.5417714525139898,9.192722039999998,1558554667.1699188,5.263983179502425,183646.7214444291
296.304626,-14.767883,17.560000000000002,17.03,16.52,C   ,Sibbons,89.99,1.0400000000000027,0.1856899999999999,1.5335219619411917,9.199008379999999,1581278550.794158,5.256943288511169,180693.81551472447
296.333038,-14.770712,18.04,17.51,17.18,C   ,Sibbons,89.99,0.8599999999999994,0.061450000000000005,1.1519934240465526,9.565237100000001,3674828704.1660404,5.128557202342918,134448.8842020687
296.162018,-14.82305,17.25,16.64,16.21,C   ,Sibbons,89.99,1.0399999999999991,0.23575999999999986,1.7209172981186418,9.063919519999999,1158562640.6450486,5.348153331124612,222922.20549456446
296.167816,-14.842195,17.52,16.99,16.53,C   ,Sibbons,89.99,0.9899999999999984,0.18335999999999952,1.5253166115647891,9.205294720000001,1604333750.924552,5.249655812179081,177687.06432495403
296.066071,-14.844581,17.240000000000002,16.78,16.23,C   ,Sibbons,89.99,1.0100000000000016,0.23378,1.713089290222005,9.06926156,1172901549.4349859,5.3468121837521,222234.85995012205
296.364624,-14.865284,17.25,16.57,16.09948,C   ,Sibbons,89.99,1.0759999999999987,0.24670148000000003,1.7648243204360021,9.034399406959999,1082428969.5242305,5.352964851100755,225405.67764458002
296.297241,-14.869897,17.29,16.7,16.11188,C   ,Sibbons,89.99,1.0759999999999987,0.24547388000000003,1.7598428174722005,9.03771147176,1090715467.0611975,5.352626947387364,225230.36850292087
296.207458,-14.896397,17.19,16.58,16.13,C   ,Sibbons,89.99,1.0600000000000023,0.24368000000000012,1.75258867091681,9.04255136,1102938660.512889,5.352046810190805,224929.70320086254
296.368011,-14.913227,16.76,15.87,14.85048,C   ,Sibbons,89.99,1.0759999999999987,0.4282924800000001,2.6809732454576167,8.56465803968,366993218.90820175,5.360448196902777,229323.30749080732
296.06134,-14.955141,18.03,17.2,17.03,C   ,Sibbons,89.99,1.0,0.08169999999999977,1.2069797949676546,9.500396600000002,3165166787.705351,5.042694707215737,110330.27666391856
296.337067,-14.850516,16.724,16.08,15.613499999999998,C5.5    ,Kacharov,18.978,1.0759999999999987,0.32040650000000004,2.0912526292874074,8.835543263,684767694.018169,5.333415143335422,215484.05687979909
296.354126,-14.855531,17.134,16.521,16.148,C5.5    ,Kacharov,19.406,0.9860000000000007,0.24189800000000006,1.7454121708527752,9.047359195999999,1115216524.8233182,5.351365087379567,224576.90244386918
296.369537,-14.872893,16.825,15.971,15.056239999999999,C6.5    ,Kacharov,20.196,1.0759999999999987,0.38373855999999995,2.419572055263085,8.669760736959999,467477525.9714618,5.335051369778532,216297.4352311127
296.316101,-14.679276,17.243000000000002,16.601,16.086959999999998,C6.5    ,Kacharov,19.438,1.0759999999999987,0.2479409600000002,1.7698683378767368,9.03105528992,1074126150.363946,5.35325896782875,225558.38056126467
296.343781,-14.74656,17.237000000000002,16.532,16.01886,C5.5    ,Kacharov,21.667,1.0759999999999987,0.25468285999999996,1.7975577838383467,9.01286564372,1030067402.5211883,5.354094170861449,225992.57513095593
296.363739,-14.759742,16.328,15.565,14.78832,C5.5    ,Kacharov,23.344,1.0759999999999987,0.4422163199999998,2.7683201890785094,8.53181170112,340260629.4859437,5.367519379798258,233087.71251710434
296.313934,-14.783896,17.188000000000002,16.359,15.402679999999997,C5.5    ,Kacharov,22.971,1.0759999999999987,0.34701592000000026,2.22339139235977,8.763751047839998,580431599.2831128,5.327905943151885,212767.81965233025
296.193542,-14.678253,17.288,16.498,15.92082,C5.5    ,Kacharov,20.206,1.0759999999999987,0.2647815799999995,1.8398464535982009,8.985619297160001,967429435.1475083,5.35331823749892,225589.16539427487
296.184784,-14.717754,17.235,16.459,15.8968,C5.5    ,Kacharov,20.28,1.0759999999999987,0.2691291999999996,1.8583572229776268,8.9738894184,941649799.7862266,5.3523992119823705,225112.29312969343
